epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07555325329303741,0.07096565514802933,positive_share
49,0,1,fac,216,0.5970584154129028,0.5608050227165222,positive_share
49,0,1,kar,64,0.23612873256206512,0.22179098427295685,positive_share
49,0,1,zer,47,0.15268732607364655,0.1434161514043808,positive_share
49,0,1,mor,6,0.0032175537198781967,0.0030221836641430855,positive_share
69,1,2,fou,76,0.055807482451200485,0.05881812795996666,positive_share
69,1,2,fac,216,0.5548350214958191,0.584766685962677,positive_share
69,1,2,kar,64,0.2133740782737732,0.2248849719762802,positive_share
69,1,2,zer,47,0.1247977465391159,0.13153021037578583,positive_share
69,1,2,mor,6,-0.000561024877242744,0.0,positive_share
89,2,3,fou,76,0.05476194620132446,0.06001618877053261,positive_share
89,2,3,fac,216,0.5286610126495361,0.579384446144104,positive_share
89,2,3,kar,64,0.20313358306884766,0.22262363135814667,positive_share
89,2,3,zer,47,0.1258963793516159,0.1379757523536682,positive_share
89,2,3,mor,6,-0.004854240454733372,0.0,positive_share
109,3,4,fou,76,0.042006298899650574,0.047565754503011703,positive_share
109,3,4,fac,216,0.5343331694602966,0.6050511598587036,positive_share
109,3,4,kar,64,0.18771231174468994,0.2125556766986847,positive_share
109,3,4,zer,47,0.11906883865594864,0.1348273754119873,positive_share
109,3,4,mor,6,-0.006537454668432474,0.0,positive_share
129,4,5,fou,76,0.03697362542152405,0.044218067079782486,positive_share
129,4,5,fac,216,0.5205068588256836,0.6224926114082336,positive_share
129,4,5,kar,64,0.16932733356952667,0.20250456035137177,positive_share
129,4,5,zer,47,0.10935774445533752,0.1307847946882248,positive_share
129,4,5,mor,6,-0.003966286778450012,0.0,positive_share
169,5,6,fou,76,0.030887732282280922,0.03715486451983452,positive_share
169,5,6,fac,216,0.5216858386993408,0.6275361180305481,positive_share
169,5,6,kar,64,0.16317856311798096,0.19628755748271942,positive_share
169,5,6,zer,47,0.10970474779605865,0.13196387887001038,positive_share
169,5,6,mor,6,0.005867150612175465,0.007057597860693932,positive_share
