hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.6399993910454214e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0004803000338142738,200
KLBetaSchedulerCallback.on_batch_begin,0.0034013002732535824,1400
KLBetaSchedulerCallback.on_batch_end,0.00412009991123341,1400
KLBetaSchedulerCallback.on_epoch_end,0.003476699988823384,200
KLBetaSchedulerCallback.on_train_end,2.1000014385208488e-06,1
