epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0735481455922126,0.0516604334115982,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
49,0,1,fac,216,0.96669602394104,0.6790101528167725,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
49,0,1,kar,64,0.1912010312080383,0.1343001723289489,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
49,0,1,zer,47,0.1167828068137168,0.0820285901427269,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
49,0,1,mor,6,0.0754562690854072,0.0530007071793079,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
69,1,2,fou,76,0.0843652486801147,0.0562691837549209,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
69,1,2,fac,216,0.985257089138031,0.6571380496025085,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
69,1,2,kar,64,0.2219373136758804,0.148025780916214,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
69,1,2,zer,47,0.1311952471733093,0.0875034406781196,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
69,1,2,mor,6,0.07656030356884,0.0510635115206241,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
89,2,3,fou,76,0.0894542634487152,0.056997574865818,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
89,2,3,fac,216,1.0231605768203735,0.6519272923469543,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
89,2,3,kar,64,0.2255968749523162,0.1437435746192932,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
89,2,3,zer,47,0.1422096043825149,0.0906116962432861,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
89,2,3,mor,6,0.0890183225274086,0.0567198097705841,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
109,3,4,fou,76,0.1251949369907379,0.0703775808215141,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
109,3,4,fac,216,1.1210912466049194,0.6302146911621094,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
109,3,4,kar,64,0.2537240386009216,0.1426294445991516,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
109,3,4,zer,47,0.1606521010398864,0.0903096124529838,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
109,3,4,mor,6,0.1182414069771766,0.0664686933159828,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
129,4,5,fou,76,0.1236993372440338,0.068685159087181,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
129,4,5,fac,216,1.1560277938842771,0.6418946981430054,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
129,4,5,kar,64,0.2411168366670608,0.1338822692632675,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
129,4,5,zer,47,0.1647067368030548,0.09145487844944,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
129,4,5,mor,6,0.1154110059142112,0.0640829876065254,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
169,5,6,fou,76,0.1522701531648636,0.0751599296927452,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
169,5,6,fac,216,1.2466624975204468,0.6153475642204285,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
169,5,6,kar,64,0.2676906287670135,0.1321310102939605,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
169,5,6,zer,47,0.2135416269302368,0.1054032817482948,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
169,5,6,mor,6,0.1457835882902145,0.0719581916928291,positive_share,shapley-20260606T164529Z-9c9e85c6,shapley,baseline
49,0,1,fou,76,0.1522966027259826,0.0907647907733917,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
49,0,1,fac,216,0.9817174673080444,0.5850778818130493,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
49,0,1,kar,64,0.2083944976329803,0.1241976618766784,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
49,0,1,zer,47,0.2141309231519699,0.1276164203882217,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
49,0,1,mor,6,0.1213865429162979,0.0723432004451751,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
69,1,2,fou,76,0.1189060285687446,0.0721011310815811,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
69,1,2,fac,216,0.957040548324585,0.5803213715553284,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
69,1,2,kar,64,0.245871365070343,0.1490891873836517,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
69,1,2,zer,47,0.2117690145969391,0.128410518169403,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
69,1,2,mor,6,0.1155693903565406,0.0700778886675834,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
89,2,3,fou,76,0.1407356709241867,0.0812169164419174,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
89,2,3,fac,216,0.9778929352760316,0.5643306374549866,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
89,2,3,kar,64,0.2527599334716797,0.1458648145198822,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
89,2,3,zer,47,0.2389479577541351,0.1378940939903259,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
89,2,3,mor,6,0.1225003749132156,0.0706935450434684,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
109,3,4,fou,76,0.138039544224739,0.0796610191464424,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
109,3,4,fac,216,1.0186892747879028,0.5878737568855286,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
109,3,4,kar,64,0.2462439835071563,0.1421045511960983,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
109,3,4,zer,47,0.2191720157861709,0.1264816373586654,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
109,3,4,mor,6,0.1106920018792152,0.0638790726661682,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
129,4,5,fou,76,0.1442928910255432,0.0807553678750991,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
129,4,5,fac,216,1.0680036544799805,0.5977219343185425,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
129,4,5,kar,64,0.2465129792690277,0.1379641443490982,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
129,4,5,zer,47,0.2199779450893402,0.1231134757399559,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
129,4,5,mor,6,0.1080025434494018,0.0604450069367885,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
169,5,6,fou,76,0.1535248309373855,0.0826642885804176,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
169,5,6,fac,216,1.1272741556167605,0.6069722771644592,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
169,5,6,kar,64,0.2487225830554962,0.1339228004217147,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
169,5,6,zer,47,0.2182543575763702,0.1175174191594123,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
169,5,6,mor,6,0.1094327121973037,0.0589232221245765,positive_share,shapley-20260606T164557Z-a471dc51,shapley,marginal
49,0,1,fou,76,0.0462674871087074,0.0475706458091735,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
49,0,1,fac,216,0.5787583589553833,0.5950595140457153,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
49,0,1,kar,64,0.2095395922660827,0.2154414355754852,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
49,0,1,zer,47,0.1090634986758232,0.1121353507041931,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
49,0,1,mor,6,0.0289768800139427,0.0297930352389812,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
69,1,2,fou,76,0.0630636662244796,0.0682884827256202,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
69,1,2,fac,216,0.5446380972862244,0.5897612571716309,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
69,1,2,kar,64,0.1751169562339782,0.1896253675222396,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
69,1,2,zer,47,0.1124953627586364,0.1218155845999717,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
69,1,2,mor,6,0.0281750354915857,0.0305093321949243,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
89,2,3,fou,76,0.0539809092879295,0.0613784231245517,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
89,2,3,fac,216,0.5221768617630005,0.5937356948852539,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
89,2,3,kar,64,0.1745731085538864,0.1984965056180954,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
89,2,3,zer,47,0.1055245548486709,0.1199855804443359,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
89,2,3,mor,6,0.0232215076684951,0.0264037698507308,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
109,3,4,fou,76,0.0479203462600708,0.0561876110732555,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
109,3,4,fac,216,0.5301607251167297,0.6216245889663696,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
109,3,4,kar,64,0.1652108877897262,0.1937132328748703,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
109,3,4,zer,47,0.0931811034679412,0.1092567965388298,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
109,3,4,mor,6,0.0163901150226593,0.0192177537828683,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
129,4,5,fou,76,0.0399433709681034,0.0501187182962894,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
129,4,5,fac,216,0.514862060546875,0.646020233631134,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
129,4,5,kar,64,0.1401198059320449,0.1758145242929458,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
129,4,5,zer,47,0.0850246772170066,0.1066842302680015,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
129,4,5,mor,6,0.0170252546668052,0.0213623419404029,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
169,5,6,fou,76,0.036208264529705,0.0461969897150993,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
169,5,6,fac,216,0.5144981145858765,0.656432032585144,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
169,5,6,kar,64,0.1424227654933929,0.1817127466201782,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
169,5,6,zer,47,0.0829019844532013,0.1057720407843589,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
169,5,6,mor,6,0.0077486801892519,0.009886298328638,positive_share,shapley-20260606T164628Z-6e76856b,shapley,conditional
