feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-0.0006033140234649181,0.04681916907429695,0.03543314337730408,-0.06999057531356812,-0.0023660585284233093,0.07705268263816833
fou_001,-0.005421033129096031,0.06767204403877258,0.051860082894563675,-0.11104658991098404,-0.010625764727592468,0.10968907177448273
fou_002,1.4366060895554256e-05,0.07315492630004883,0.05664728209376335,-0.10910361260175705,-0.001853153109550476,0.12951014935970306
fou_003,-0.005861528683453798,0.08730711787939072,0.06436740607023239,-0.1465093195438385,-0.004979953169822693,0.13617052137851715
fou_004,0.004211232997477055,0.07761623710393906,0.05988014116883278,-0.11839018017053604,0.006616644561290741,0.12381957471370697
fou_005,-0.004010773729532957,0.05407244712114334,0.03910473361611366,-0.08929399400949478,-0.0043436624109745026,0.07541055977344513
fou_006,0.0023128504399210215,0.064188651740551,0.04734139144420624,-0.09534759819507599,0.00041334331035614014,0.11146342009305954
fou_007,0.009640860371291637,0.06971097737550735,0.05379049479961395,-0.09264227002859116,0.003646358847618103,0.144952192902565
fou_008,-0.002712462330237031,0.08052997291088104,0.06061920151114464,-0.12741467356681824,-0.0037126094102859497,0.12117865681648254
fou_009,-0.0004928615526296198,0.05597137287259102,0.044003743678331375,-0.09222590178251266,0.00039265677332878113,0.08278070390224457
fou_010,-0.002897205064073205,0.061013951897621155,0.047656845301389694,-0.10115806013345718,-0.005608737468719482,0.09664102643728256
fou_011,0.0029535999055951834,0.05925152078270912,0.047037750482559204,-0.08563432097434998,-0.0004302188754081726,0.10379152745008469
fou_012,-0.00019778609566856176,0.06376907974481583,0.050869930535554886,-0.10910047590732574,0.0032152459025382996,0.10257337987422943
fou_013,0.0018543698824942112,0.062113288789987564,0.050610531121492386,-0.10147736221551895,0.0018473565578460693,0.09988738596439362
fou_014,0.002309679752215743,0.05182384327054024,0.040443673729896545,-0.09019070863723755,0.0024680979549884796,0.0896279588341713
fou_015,-0.0009846901521086693,0.049760155379772186,0.03835739567875862,-0.0824546292424202,-0.0005060061812400818,0.08167491853237152
fou_016,-0.005366267636418343,0.05362376943230629,0.04364124685525894,-0.09726063162088394,-0.004952520132064819,0.07575265318155289
fou_017,0.0013635702198371291,0.059792984277009964,0.04658058285713196,-0.09876403212547302,0.002302885055541992,0.09716393053531647
fou_018,-0.002175795380026102,0.054715003818273544,0.04378548637032509,-0.08693651854991913,-0.0033777281641960144,0.08236286044120789
fou_019,0.0005296117160469294,0.04829896613955498,0.037816792726516724,-0.08672311156988144,0.0008881203830242157,0.07272377610206604
fou_020,-0.0018505521584302187,0.044500675052404404,0.03559819608926773,-0.07538959383964539,0.0006909333169460297,0.06792720407247543
fou_021,0.0013487610267475247,0.04916588217020035,0.039122436195611954,-0.074403315782547,0.0013852082192897797,0.07600956410169601
fou_022,-0.0013403897173702717,0.047610778361558914,0.03737698122859001,-0.08448223024606705,0.0010327324271202087,0.07050364464521408
fou_023,-0.001373816980049014,0.050147950649261475,0.03945894539356232,-0.08869168907403946,0.0008066706359386444,0.07814110815525055
fou_024,0.0022804925683885813,0.0440715067088604,0.0356600247323513,-0.06819035112857819,0.0016602426767349243,0.07103867828845978
fou_025,0.0005726086092181504,0.04495639726519585,0.034622445702552795,-0.0713549330830574,5.0768256187438965e-05,0.07030881941318512
fou_026,-0.0003366488963365555,0.04405105486512184,0.034758809953927994,-0.08148671686649323,0.003153730183839798,0.06394737958908081
fou_027,0.00040443570469506085,0.046986885368824005,0.03771673142910004,-0.07862896472215652,0.004425007849931717,0.07267057150602341
fou_028,-0.0014316620072349906,0.045975781977176666,0.03574283421039581,-0.08720725774765015,0.0014129169285297394,0.06746435165405273
fou_029,0.002039934042841196,0.04231005162000656,0.03369118645787239,-0.07296885550022125,0.005278509110212326,0.06743969023227692
fou_030,-0.003995819017291069,0.041628092527389526,0.033521395176649094,-0.0687837079167366,-0.005531009286642075,0.0676681324839592
fou_031,-0.0015443679876625538,0.040820877999067307,0.03255239129066467,-0.07131810486316681,-0.0004129447042942047,0.056543488055467606
fou_032,0.0025333918165415525,0.04295435547828674,0.03329923003911972,-0.07627952098846436,0.003006327897310257,0.07008063793182373
fou_033,-0.00047150717000477016,0.040729839354753494,0.03223590552806854,-0.06756187975406647,0.0033913105726242065,0.05954129248857498
fou_034,-0.002453746274113655,0.039096616208553314,0.03128453344106674,-0.07016833871603012,-0.003595661371946335,0.06307760626077652
fou_035,0.0006712693721055984,0.04030204191803932,0.03216692432761192,-0.06767884641885757,0.00031066685914993286,0.06452260166406631
fou_036,0.002085783053189516,0.03935856372117996,0.03187187761068344,-0.05724957585334778,0.0038329847157001495,0.06564351171255112
