epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.08776799589395523,0.05836506560444832,positive_share
49,0,1,fac,216,0.8366645574569702,0.5563757419586182,positive_share
49,0,1,kar,64,0.2858714461326599,0.19010238349437714,positive_share
49,0,1,zer,47,0.15976771712303162,0.10624434798955917,positive_share
49,0,1,mor,6,0.1337045431137085,0.08891253173351288,positive_share
69,1,2,fou,76,0.1302717626094818,0.08120645582675934,positive_share
69,1,2,fac,216,0.9341179728507996,0.5822935700416565,positive_share
69,1,2,kar,64,0.2506975829601288,0.15627531707286835,positive_share
69,1,2,zer,47,0.17562897503376007,0.10948041081428528,positive_share
69,1,2,mor,6,0.11348817497491837,0.07074420899152756,positive_share
89,2,3,fou,76,0.14065811038017273,0.08588118851184845,positive_share
89,2,3,fac,216,0.952850878238678,0.5817791819572449,positive_share
89,2,3,kar,64,0.2490818351507187,0.15208113193511963,positive_share
89,2,3,zer,47,0.17691519856452942,0.10801856219768524,positive_share
89,2,3,mor,6,0.1183161735534668,0.0722399428486824,positive_share
109,3,4,fou,76,0.10544642060995102,0.06349829584360123,positive_share
109,3,4,fac,216,1.0180810689926147,0.6130735874176025,positive_share
109,3,4,kar,64,0.24572843313217163,0.14797408878803253,positive_share
109,3,4,zer,47,0.1614396721124649,0.09721662104129791,positive_share
109,3,4,mor,6,0.1299225091934204,0.07823744416236877,positive_share
129,4,5,fou,76,0.12004073709249496,0.06900421530008316,positive_share
129,4,5,fac,216,1.0868936777114868,0.6247899532318115,positive_share
129,4,5,kar,64,0.2547931373119354,0.14646528661251068,positive_share
129,4,5,zer,47,0.15777333080768585,0.09069442003965378,positive_share
129,4,5,mor,6,0.1201135441660881,0.06904607266187668,positive_share
169,5,6,fou,76,0.1415671855211258,0.0758427083492279,positive_share
169,5,6,fac,216,1.1424813270568848,0.6120689511299133,positive_share
169,5,6,kar,64,0.2664078176021576,0.1427243947982788,positive_share
169,5,6,zer,47,0.18223042786121368,0.09762749820947647,positive_share
169,5,6,mor,6,0.13390231132507324,0.07173635810613632,positive_share
