epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12901260000035109,,1024,32,marginal
69,69,B,1,0.050986700000066776,,1600,50,marginal
89,89,B,2,0.04430479999973613,,1600,50,marginal
109,109,B,3,0.04961300000104529,,1600,50,marginal
129,129,B,4,0.052092899999479414,,1600,50,marginal
169,169,B,5,0.055646500000875676,,1600,50,marginal
