epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.1128561422228813,0.0774481818079948,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
49,0,1,fac,216,0.946885883808136,0.6498059034347534,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
49,0,1,kar,64,0.2290450930595398,0.1571835130453109,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
49,0,1,zer,47,0.1123979017138481,0.0771337077021598,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
49,0,1,mor,6,0.0559975430369377,0.0384286381304264,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
69,1,2,fou,76,0.1190620735287666,0.0763878375291824,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
69,1,2,fac,216,0.9728286862373352,0.6241474151611328,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
69,1,2,kar,64,0.2498267143964767,0.1602838188409805,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
69,1,2,zer,47,0.1428353637456894,0.0916403084993362,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
69,1,2,mor,6,0.0740993842482566,0.0475406795740127,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
89,2,3,fou,76,0.1176608651876449,0.0727493911981582,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
89,2,3,fac,216,1.0154616832733154,0.6278572082519531,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
89,2,3,kar,64,0.2537245154380798,0.1568771749734878,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
89,2,3,zer,47,0.1462472528219223,0.0904242768883705,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
89,2,3,mor,6,0.0842506512999534,0.0520919486880302,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
109,3,4,fou,76,0.1430519968271255,0.0769771635532379,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
109,3,4,fac,216,1.1204718351364136,0.6029328107833862,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
109,3,4,kar,64,0.2861959934234619,0.1540038436651229,positive_share,shapley-20260606T031431Z-665a6646,shapley,baseline
