run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T031431Z-665a6646,baseline,1,0.10573713241319634,0.2630366086959839,32.0
shapley-20260606T031431Z-665a6646,baseline,2,0.12990529337548645,0.3815093040466308,81.0
shapley-20260606T031431Z-665a6646,baseline,3,0.15997830207925284,0.5070717334747314,109.0
shapley-20260606T031431Z-665a6646,baseline,4,0.23409161617746574,0.9937503337860109,135.0
shapley-20260606T031431Z-665a6646,baseline,5,0.29787266420316877,1.254840850830078,157.0
shapley-20260606T031431Z-665a6646,baseline,6,0.3616466877283528,1.4839658737182615,169.3162968158722
shapley-20260606T031455Z-3053cd24,marginal,1,0.16813585965428496,0.5152419805526733,32.0
shapley-20260606T031455Z-3053cd24,marginal,2,0.17657211009645832,0.4310057163238525,79.0
shapley-20260606T031455Z-3053cd24,marginal,3,0.20977601088816297,0.4974277019500732,118.0
shapley-20260606T031455Z-3053cd24,marginal,4,0.2616810326580889,0.6825780868530273,143.0
shapley-20260606T031455Z-3053cd24,marginal,5,0.34616915299557144,0.9975974559783936,168.0
shapley-20260606T031455Z-3053cd24,marginal,6,0.4086993674281984,1.1918327808380127,187.69965744018555
shapley-20260606T031519Z-dad98d20,conditional,1,0.10084899844514435,0.4091054201126098,32.0
shapley-20260606T031519Z-dad98d20,conditional,2,0.09197572937409855,0.269121766090393,79.0
shapley-20260606T031519Z-dad98d20,conditional,3,0.10225211517536079,0.299014151096344,118.0
shapley-20260606T031519Z-dad98d20,conditional,4,0.10964438470546152,0.3194079399108886,151.0
shapley-20260606T031519Z-dad98d20,conditional,5,0.11478105969581516,0.3313894867897033,173.0
shapley-20260606T031519Z-dad98d20,conditional,6,0.11997719867940755,0.3364098072052002,184.42759656906128
