run_id,shapley_tactic,phase,epoch,logical_epoch,elapsed_train_sec,shapley_value,baseline_value,metric,delta
shapley-20260606T031431Z-665a6646,baseline,A,0,0,0.2547324000006483,0.9665120584624154,0.9749407768249512,train_pix_recon,-0.008428718362535781
shapley-20260606T031431Z-665a6646,baseline,A,1,1,0.3193872999981977,0.7780500480106899,0.7598944136074611,train_pix_recon,0.01815563440322876
shapley-20260606T031431Z-665a6646,baseline,A,2,2,0.3820747999998275,0.6281890869140625,0.6291876264980861,train_pix_recon,-0.0009985395840236277
shapley-20260606T031431Z-665a6646,baseline,A,3,3,0.444171400002233,0.5429675664220538,0.5549914836883545,train_pix_recon,-0.012023917266300699
shapley-20260606T031431Z-665a6646,baseline,A,4,4,0.5065637000006973,0.4968162306717464,0.5098924807139805,train_pix_recon,-0.013076250042234117
shapley-20260606T031431Z-665a6646,baseline,A,5,5,0.5673476000010851,0.4581311089651925,0.465630190713065,train_pix_recon,-0.007499081747872505
shapley-20260606T031431Z-665a6646,baseline,A,6,6,0.6278390000006766,0.4264101939541952,0.4274174358163561,train_pix_recon,-0.0010072418621608903
shapley-20260606T031431Z-665a6646,baseline,A,7,7,0.688456200001383,0.3962963223457336,0.3932282754353114,train_pix_recon,0.003068046910422173
shapley-20260606T031431Z-665a6646,baseline,A,8,8,0.7486801000013656,0.3727381995746067,0.3700516777379172,train_pix_recon,0.0026865218366894927
shapley-20260606T031431Z-665a6646,baseline,A,9,9,0.8128630999999586,0.3525080723421914,0.35041058915002,train_pix_recon,0.002097483192171401
shapley-20260606T031431Z-665a6646,baseline,A,10,10,0.8755314000009093,0.3412282339164189,0.3349493188517434,train_pix_recon,0.006278915064675483
shapley-20260606T031431Z-665a6646,baseline,A,11,11,0.9412972000027366,0.3266138221536364,0.3219666481018066,train_pix_recon,0.004647174051829794
shapley-20260606T031431Z-665a6646,baseline,A,12,12,1.0024276000040118,0.3266972984586443,0.3214838973113468,train_pix_recon,0.005213401147297514
shapley-20260606T031431Z-665a6646,baseline,A,13,13,1.0620365000031595,0.3221870362758636,0.3155465849808284,train_pix_recon,0.00664045129503521
shapley-20260606T031431Z-665a6646,baseline,A,14,14,1.122436800000287,0.3063593634537288,0.3005026408604213,train_pix_recon,0.005856722593307495
shapley-20260606T031431Z-665a6646,baseline,A,15,15,1.183542499999021,0.2953803241252899,0.2910864012581961,train_pix_recon,0.004293922867093791
shapley-20260606T031431Z-665a6646,baseline,A,16,16,1.244177900000068,0.2950683406421116,0.2867411247321537,train_pix_recon,0.008327215909957941
shapley-20260606T031431Z-665a6646,baseline,A,17,17,1.30823330000203,0.2942782427583422,0.2920387855597904,train_pix_recon,0.0022394571985517864
shapley-20260606T031431Z-665a6646,baseline,A,18,18,1.3694259000003512,0.2813542698110853,0.2807491591998509,train_pix_recon,0.0006051106112344162
shapley-20260606T031431Z-665a6646,baseline,A,19,19,1.4353011999992304,0.2751363132681165,0.2727227551596505,train_pix_recon,0.0024135581084659963
shapley-20260606T031431Z-665a6646,baseline,A,20,20,1.497557800001232,0.2703565401690347,0.2714668852942331,train_pix_recon,-0.0011103451251983643
shapley-20260606T031431Z-665a6646,baseline,A,21,21,1.5600838999998814,0.2769472982202257,0.277991839817592,train_pix_recon,-0.001044541597366333
shapley-20260606T031431Z-665a6646,baseline,A,22,22,1.6225674000015715,0.2759457145418439,0.2763580254146031,train_pix_recon,-0.00041231087275916956
shapley-20260606T031431Z-665a6646,baseline,A,23,23,1.6830228000035277,0.2680021609578814,0.269759680543627,train_pix_recon,-0.0017575195857456039
shapley-20260606T031431Z-665a6646,baseline,A,24,24,1.7466599000035783,0.2728055843285152,0.269363671541214,train_pix_recon,0.0034419127873012156
shapley-20260606T031431Z-665a6646,baseline,A,25,25,1.808904100005748,0.2710105563913073,0.2704714238643646,train_pix_recon,0.0005391325269426539
