loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,beta,aux_loss_weight,lr,logical_epoch,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,epoch,run_id,training_type,shapley_tactic,phase,advance_epoch_controls,dynamic_aux_step,cycle,sampling_phase
1.7488524743488856,1.7488524743488856,1.7488524743488856,0.9749407768249512,0.9673896091324944,5.338637754321098,1.5162510871887207,1.5162510871887207,1.516251027584076,0.8448570072650909,0.839242547750473,24.39030265808105,0.0,0.8,0.001,0,0.2786655000018072,0.2786655000018072,50.0,5.0,0.0,True,0,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
1.3691950695855275,1.3691950695855275,1.3691950695855275,0.7598944136074611,0.7616258178438459,34.83909797668457,1.1915689706802368,1.1915689706802368,1.1915689706802368,0.6580474376678467,0.6669019460678101,43.42737007141113,0.0,0.8,0.001,1,0.0630319000010786,0.3416974000028858,50.0,5.0,0.0,True,1,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
1.1390278169087,1.1390278169087,1.1390278169087,0.6291876264980861,0.6373002358845302,47.46002524239676,1.0533028841018677,1.0533028841018677,1.0533028841018677,0.5774069428443909,0.5948699116706848,50.483747482299805,0.0,0.8,0.001,2,0.0609522999984619,0.4026497000013478,50.0,5.0,0.0,True,2,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
1.0125215905053275,1.0125215905053275,1.0125215819903783,0.5549914836883545,0.5719126377786908,52.90020424979074,0.9590486586093904,0.9590486586093904,0.9590486586093904,0.523705780506134,0.5441785752773285,54.66216659545898,0.0,0.8,0.001,3,0.0630106999997224,0.4656604000010702,50.0,5.0,0.0,True,3,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.9329386268343244,0.9329386268343244,0.9329386353492736,0.5098924807139805,0.5288076741354806,57.72092165265765,0.8828245103359222,0.8828245103359222,0.8828245103359222,0.482768177986145,0.5000704377889633,59.5550479888916,0.0,0.8,0.001,4,0.0610476000001654,0.5267080000012356,50.0,5.0,0.0,True,4,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.8538179312433515,0.8538179312433515,0.8538179056985038,0.465630190713065,0.4852346394743238,62.070501055036274,0.8242493867874146,0.8242493867874146,0.8242493271827698,0.4489917904138565,0.4690719544887543,62.77260780334473,0.0,0.8,0.001,5,0.0610111000023607,0.5877191000035964,50.0,5.0,0.0,True,5,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.7917485322271075,0.7917485322271075,0.7917485322271075,0.4274174358163561,0.4554138822214944,64.79795891898019,0.7742939591407776,0.7742939591407776,0.7742939591407776,0.4174325615167618,0.4460767656564712,66.37261581420898,0.0,0.8,0.001,6,0.0616818000016792,0.6494009000052756,50.0,5.0,0.0,True,6,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.7349959867341178,0.7349959867341178,0.734995995249067,0.3932282754353114,0.4272096497671945,69.31155068533761,0.7328551113605499,0.7328551113605499,0.7328551113605499,0.3915348052978515,0.4266503602266311,71.06691360473633,0.0,0.8,0.001,7,0.06186290000187,0.7112638000071456,50.0,5.0,0.0,True,7,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.6970315490450177,0.6970315490450177,0.6970315405300685,0.3700516777379172,0.4087248231683458,73.11360822405133,0.6991870403289795,0.6991870403289795,0.6991870403289795,0.3719723522663116,0.4090183675289154,74.31770324707031,0.0,0.8,0.001,8,0.0632636999980604,0.7745275000052061,50.0,5.0,0.0,True,8,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
0.6661455886704581,0.6661455886704581,0.6661455716405597,0.35041058915002,0.3946687451430729,76.02833775111607,0.673496276140213,0.673496276140213,0.673496276140213,0.3558864444494247,0.3970122784376144,76.7063980102539,0.0,0.8,0.001,9,0.0702588999993167,0.8447864000045229,50.0,5.0,0.0,True,9,baseline-20260606T031343Z-577ee83c,baseline,none,,,,,
