loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,phase,logical_epoch,advance_epoch_controls,dynamic_aux_step,beta,aux_loss_weight,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,cycle,sampling_phase,epoch
1.745122058050973,1.745122058050973,1.7451220410210746,0.9701774886676243,0.9686806797981262,5.479655451008251,1.5563790798187256,1.5563790798187256,1.5563790798187256,0.8624805212020874,0.8673731684684753,24.274885177612305,A,0,True,False,0.0,0.8,0.001,0.25062590000015916,0.25062590000015916,50.0,5.0,0.0,True,0,0,0
1.4247701338359289,1.4247701338359289,1.4247701678957259,0.7965641958372933,0.7852574246270316,33.2943115234375,1.2438552379608154,1.2438552379608154,1.2438552379608154,0.694794237613678,0.6863262355327606,44.57229995727539,A,1,True,False,0.0,0.8,0.001,0.06510029999844846,0.3157261999986076,50.0,5.0,0.0,True,0,0,1
1.1499404226030623,1.1499404226030623,1.1499404055731637,0.6377457465444293,0.6402433259146554,56.154191153390066,1.0455472469329834,1.0455472469329834,1.0455472469329834,0.5773722231388092,0.5852187871932983,64.82258605957031,A,2,True,False,0.0,0.8,0.001,0.06274309999935213,0.37846929999795975,50.0,5.0,0.0,True,0,0,2
0.9975460682596479,0.9975460682596479,0.9975460512297494,0.5516250559261867,0.5574012483869281,63.840362548828125,0.938576340675354,0.938576340675354,0.938576340675354,0.5192776322364807,0.5241234004497528,64.32402801513672,A,3,True,False,0.0,0.8,0.001,0.06396139999924344,0.4424306999972032,50.0,5.0,0.0,True,0,0,3
0.9128809911864144,0.9128809911864144,0.9128809741565159,0.5045699902943203,0.5103887276990073,65.90445927211216,0.8743456900119781,0.8743456900119781,0.8743456900119781,0.4826131910085678,0.48966558277606964,67.1312484741211,A,4,True,False,0.0,0.8,0.001,0.06184869999924558,0.5042793999964488,50.0,5.0,0.0,True,0,0,4
0.848074563911983,0.848074563911983,0.848074563911983,0.46555295160838533,0.47815200686454773,68.13152967180524,0.8193106949329376,0.8193106949329376,0.81931072473526,0.449986070394516,0.4616558104753494,70.74158096313477,A,5,True,False,0.0,0.8,0.001,0.060224799999559764,0.5645041999960085,50.0,5.0,0.0,True,0,0,5
0.7913878304617745,0.7913878304617745,0.7913878304617745,0.4307306706905365,0.4508214465209416,71.94011688232422,0.7730295658111572,0.7730295658111572,0.7730295658111572,0.4198087602853775,0.44152596592903137,74.59051132202148,A,6,True,False,0.0,0.8,0.001,0.06336190000001807,0.6278660999960266,50.0,5.0,0.0,True,0,0,6
0.7388505424771991,0.7388505424771991,0.7388505424771991,0.39820884806769236,0.4258020988532475,76.62339346749442,0.7326417565345764,0.7326417565345764,0.732641726732254,0.39420250058174133,0.4230490028858185,78.5674934387207,A,7,True,False,0.0,0.8,0.001,0.059876300001633354,0.68774239999766,50.0,5.0,0.0,True,0,0,7
0.7017456633704049,0.7017456633704049,0.7017456548554557,0.37440168857574463,0.4091799557209015,79.75618416922433,0.7053053975105286,0.7053053975105286,0.7053053677082062,0.37632033228874207,0.41123127937316895,80.78751373291016,A,8,True,False,0.0,0.8,0.001,0.06272379999791156,0.7504661999955715,50.0,5.0,0.0,True,0,0,8
0.6712575725146702,0.6712575725146702,0.6712575725146702,0.35512385623795645,0.39516712512288776,81.67098018101284,0.6800607442855835,0.6800607442855835,0.6800607442855835,0.36053466796875,0.39940759539604187,81.63522720336914,A,9,True,False,0.0,0.8,0.001,0.05920169999808422,0.8096678999936557,50.0,5.0,0.0,True,0,0,9
0.6505303127425057,0.6505303127425057,0.650530321257455,0.34327842933791025,0.3840648702212742,82.87780325753349,0.6627382040023804,0.6627382040023804,0.6627382040023804,0.3498547375202179,0.3911043256521225,84.9072036743164,A,10,True,False,0.0,0.8,0.001,0.0600629000000481,0.8697307999937038,50.0,5.0,0.001,True,0,0,10
0.7005668027060372,0.6289497103009906,0.6289497017860413,0.3301897091524942,0.37344999824251446,71.61709485735211,0.7012163996696472,0.6502107381820679,0.6502107679843903,0.3434242755174637,0.3834830969572067,51.00567817687988,A,11,True,False,0.001,0.8,0.001,0.06837880000239238,0.9381095999960962,46.186440677966104,5.0,0.002,True,0,0,11
0.6980092610631671,0.6248727781432015,0.6248727696282523,0.32831461088997976,0.3706977069377899,36.56824493408203,0.698676586151123,0.6442375779151917,0.6442375183105469,0.3396522104740143,0.3807316720485687,27.21949863433838,A,12,True,False,0.002,0.8,0.001,0.0669575000028999,1.0050670999989961,42.91338582677166,5.0,0.001,True,0,0,12
0.6492281896727425,0.6175273997443063,0.6175274167742048,0.3239580818584987,0.36696164522852215,31.700787135532924,0.6695731580257416,0.6328675746917725,0.6328675746917725,0.3322446048259735,0.3757787346839905,36.70558738708496,A,13,True,False,0.001,0.8,0.001,0.06293430000005173,1.0680013999990479,40.0735294117647,5.0,0.0,True,0,0,13
0.5898230160985675,0.5898230160985675,0.5898230075836182,0.3069868130343301,0.35354524850845337,42.453956604003906,0.6231741011142731,0.6231741011142731,0.6231741011142731,0.3263988494873047,0.3709690421819687,47.896493911743164,A,14,True,False,0.0,0.8,0.001,0.060633699999016244,1.128635099998064,37.58620689655172,5.0,0.001,True,0,0,14
0.6207049318722316,0.572991132736206,0.572991132736206,0.29721458894865854,0.3447206573826926,47.71380615234375,0.653079628944397,0.6101713478565216,0.6101713478565216,0.3182154446840286,0.3649448752403259,42.90827941894531,A,15,True,False,0.001,0.8,0.001,0.05930400000215741,1.1879391000002215,35.3896103896104,5.0,0.002,True,0,0,15
0.6457739727837699,0.5735324280602592,0.5735324280602592,0.2974211871623993,0.345139069216592,36.1207765851702,0.6601826548576355,0.6070381999015808,0.6070381999015808,0.3166358470916748,0.3630029261112213,26.572219848632812,A,16,True,False,0.002,0.8,0.001,0.059380300001066644,1.2473194000012882,33.435582822085884,5.0,0.001,True,0,0,16
0.6025021842547825,0.5756836363247463,0.5756836363247463,0.29956647753715515,0.345146438905171,26.818539210728236,0.6279948949813843,0.6000687479972839,0.6000687479972839,0.3125372380018234,0.35941439867019653,27.92613697052002,A,17,True,False,0.001,0.8,0.001,0.05863800000224728,1.3059574000035354,31.68604651162791,5.0,0.0,True,0,0,17
0.5565574850354876,0.5565574850354876,0.5565574765205383,0.2874691145760672,0.3363604375294277,33.79941994803293,0.5956823229789734,0.5956823229789734,0.5956823229789734,0.3094540536403656,0.35778532922267914,39.30742645263672,A,18,True,False,0.0,0.8,0.001,0.05943389999811188,1.3653913000016473,30.11049723756906,5.0,0.001,True,0,0,18
0.5833705493382045,0.5420044149671283,0.5420044149671283,0.27862864306994845,0.3292197159358433,41.36613845825195,0.6284950375556946,0.5883384346961975,0.5883384346961975,0.30535224080085754,0.35373272001743317,40.1566104888916,A,19,True,False,0.001,0.8,0.001,0.06045990000347956,1.4258512000051269,28.684210526315788,5.0,0.002,True,0,0,19
0.6116812144007001,0.5416928785187858,0.5416928785187858,0.278812370129994,0.3286006280354091,34.99416487557547,0.6397046744823456,0.5849404335021973,0.5849404633045197,0.30300940573215485,0.3524137884378433,27.38211727142334,A,20,True,False,0.002,0.8,0.001,0.0676324999985809,1.4934837000037078,27.386934673366838,5.0,0.0019518259805650189,True,0,0,20
0.597884978566851,0.547795193535941,0.547795193535941,0.2817595345633371,0.3325445694582803,25.663037163870676,0.6290395855903625,0.5813570022583008,0.5813570022583008,0.3012537658214569,0.35012902319431305,24.429725646972656,A,21,True,False,0.0019518259805650189,0.8,0.001,0.0639160000027914,1.5573997000064992,26.20192307692308,5.0,0.0009518259805650188,True,0,0,21
0.5581102967262268,0.5314448986734662,0.531444890158517,0.27287050655909945,0.32321798375674654,28.014988490513392,0.6088332533836365,0.5789729654788971,0.5789729356765747,0.29906946420669556,0.34987935423851013,31.3715877532959,A,22,True,False,0.0009518259805650188,0.8,0.001,0.06003150000105961,1.6174312000075588,25.115207373271886,5.0,0.0019518259805650189,True,0,0,22
