epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.15353440000035334,,1024,32,conditional
69,69,B,1,0.07835940000222763,,1600,50,conditional
89,89,B,2,0.07697040000130073,,1600,50,conditional
109,109,B,3,0.07493710000198917,,1600,50,conditional
129,129,B,4,0.08404420000078971,,1600,50,conditional
169,169,B,5,0.07747250000102213,,1600,50,conditional
