epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12646590000076685,,1024,32,baseline
69,69,B,1,0.06270610000137822,,1600,50,baseline
89,89,B,2,0.04335300000093412,,1600,50,baseline
109,109,B,3,0.05163589999938267,,1600,50,baseline
129,129,B,4,0.04817840000032447,,1600,50,baseline
169,169,B,5,0.04231119999894872,,1600,50,baseline
