epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.09757901728153229,0.06349983811378479,positive_share
49,0,1,fac,216,0.9448632001876831,0.6148725748062134,positive_share
49,0,1,kar,64,0.25178393721580505,0.16384916007518768,positive_share
49,0,1,zer,47,0.1300775706768036,0.08464837074279785,positive_share
49,0,1,mor,6,0.11237749457359314,0.07312999665737152,positive_share
69,1,2,fou,76,0.16665351390838623,0.09841747581958771,positive_share
69,1,2,fac,216,0.9931628704071045,0.5865137577056885,positive_share
69,1,2,kar,64,0.23701375722885132,0.13996881246566772,positive_share
69,1,2,zer,47,0.17151200771331787,0.10128666460514069,positive_share
69,1,2,mor,6,0.12499035149812698,0.07381323724985123,positive_share
89,2,3,fou,76,0.13727118074893951,0.07817766070365906,positive_share
89,2,3,fac,216,1.0232627391815186,0.5827609896659851,positive_share
89,2,3,kar,64,0.2606858015060425,0.14846384525299072,positive_share
89,2,3,zer,47,0.20466816425323486,0.11656109243631363,positive_share
89,2,3,mor,6,0.1299995630979538,0.0740363821387291,positive_share
109,3,4,fou,76,0.13001450896263123,0.07260757684707642,positive_share
109,3,4,fac,216,1.055228352546692,0.5893002152442932,positive_share
109,3,4,kar,64,0.2683708369731903,0.14987370371818542,positive_share
109,3,4,zer,47,0.20663054287433624,0.11539437621831894,positive_share
109,3,4,mor,6,0.13040226697921753,0.07282412052154541,positive_share
129,4,5,fou,76,0.12771117687225342,0.06849975138902664,positive_share
129,4,5,fac,216,1.1246365308761597,0.6032151579856873,positive_share
129,4,5,kar,64,0.25987708568573,0.13938885927200317,positive_share
129,4,5,zer,47,0.23450039327144623,0.1257776916027069,positive_share
129,4,5,mor,6,0.1176784336566925,0.06311853975057602,positive_share
169,5,6,fou,76,0.14039190113544464,0.07166235148906708,positive_share
169,5,6,fac,216,1.1841473579406738,0.6044421792030334,positive_share
169,5,6,kar,64,0.26578497886657715,0.13566862046718597,positive_share
169,5,6,zer,47,0.26072829961776733,0.13308747112751007,positive_share
169,5,6,mor,6,0.10802219808101654,0.05513939633965492,positive_share
