node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase
0,00000,0,1.0,-1.022097110748291,1.3669376373291016,0.32225513458251953,32.0,0.0,1.0,0.1959528625011444,32,0.0,49,0,1
1,10000,1,0.4000000059604645,-0.9894005060195923,1.3406786918640137,0.3617653250694275,32.0,0.0,1.0,0.08362342417240143,32,0.0,49,0,1
2,01000,1,0.4000000059604645,-0.45089560747146606,0.2737949788570404,0.07048812508583069,32.0,0.0,1.0,0.037470996379852295,32,0.0,49,0,1
3,11000,2,0.20000000298023224,-0.39253848791122437,0.19407357275485992,0.03998710215091705,32.0,0.0,1.0,0.014734716154634953,32,0.0,49,0,1
4,00100,1,0.4000000059604645,-0.7127845287322998,0.6895924210548401,0.1815306544303894,32.0,0.0,1.0,0.059528134763240814,32,0.0,49,0,1
5,10100,2,0.20000000298023224,-0.7823536396026611,0.7588748335838318,0.14679759740829468,32.0,0.0,1.0,0.027315959334373474,32,0.0,49,0,1
6,01100,2,0.20000000298023224,-0.20286940038204193,0.051632996648550034,0.010477002710103989,32.0,0.0,1.0,0.008030370809137821,32,0.0,49,0,1
7,11100,3,0.20000000298023224,-0.1306384801864624,0.02384898066520691,0.006782568991184235,32.0,0.0,1.0,0.006656618323177099,32,0.0,49,0,1
8,00010,1,0.4000000059604645,-0.9810611605644226,1.1373850107192993,0.1749039888381958,32.0,0.0,1.0,0.058449938893318176,32,0.0,49,0,1
9,10010,2,0.20000000298023224,-0.715477705001831,0.6719584465026855,0.16005009412765503,32.0,0.0,1.0,0.028478162363171577,32,0.0,49,0,1
10,01010,2,0.20000000298023224,-0.2886251211166382,0.10611582547426224,0.022811368107795715,32.0,0.0,1.0,0.011373740620911121,32,0.0,49,0,1
11,11010,3,0.20000000298023224,-0.19984476268291473,0.04952684044837952,0.00958891212940216,32.0,0.0,1.0,0.007725806906819344,32,0.0,49,0,1
12,00110,2,0.20000000298023224,-0.5555870532989502,0.39743873476982117,0.08876174688339233,32.0,0.0,1.0,0.02146315760910511,32,0.0,49,0,1
13,10110,3,0.20000000298023224,-0.6592833399772644,0.6045693159103394,0.16991478204727173,32.0,0.0,1.0,0.029312310740351677,32,0.0,49,0,1
14,01110,3,0.20000000298023224,-0.04917966574430466,0.007015367969870567,0.00459672836586833,32.0,0.0,1.0,0.005656762979924679,32,0.0,49,0,1
15,11110,4,0.4000000059604645,-0.022713573649525642,0.0018186559900641441,0.0013027496170252562,32.0,0.0,1.0,0.005958156194537878,32,0.0,49,0,1
16,00001,1,0.4000000059604645,-0.9184083938598633,1.0648494958877563,0.22137552499771118,32.0,0.0,1.0,0.06563302874565125,32,0.0,49,0,1
17,10001,2,0.20000000298023224,-1.0916240215301514,1.5474114418029785,0.35576844215393066,32.0,0.0,1.0,0.04196787253022194,32,0.0,49,0,1
18,01001,2,0.20000000298023224,-0.37650951743125916,0.18988189101219177,0.048122480511665344,32.0,0.0,1.0,0.01606724038720131,32,0.0,49,0,1
19,11001,3,0.20000000298023224,-0.3845977783203125,0.19184687733650208,0.043931424617767334,32.0,0.0,1.0,0.015396183356642723,32,0.0,49,0,1
20,00101,2,0.20000000298023224,-0.8678655624389648,1.0432443618774414,0.29005372524261475,32.0,0.0,1.0,0.0379912406206131,32,0.0,49,0,1
21,10101,3,0.20000000298023224,-0.6949857473373413,0.6271048784255981,0.14409968256950378,32.0,0.0,1.0,0.02707301452755928,32,0.0,49,0,1
22,01101,3,0.20000000298023224,-0.1527014672756195,0.03500834107398987,0.011690603569149971,32.0,0.0,1.0,0.008426397107541561,32,0.0,49,0,1
23,11101,4,0.4000000059604645,-0.11487327516078949,0.03348347917199135,0.020287610590457916,32.0,0.0,1.0,0.020566141232848167,32,0.0,49,0,1
24,00011,2,0.20000000298023224,-0.8224691152572632,0.7860828042030334,0.109627366065979,32.0,0.0,1.0,0.023741504177451134,32,0.0,49,0,1
25,10011,3,0.20000000298023224,-0.7201023101806641,0.7037856578826904,0.1852383017539978,32.0,0.0,1.0,0.030561406165361404,32,0.0,49,0,1
26,01011,3,0.20000000298023224,-0.24493327736854553,0.07392540574073792,0.013933096081018448,32.0,0.0,1.0,0.009107436053454876,32,0.0,49,0,1
27,11011,4,0.4000000059604645,-0.19356846809387207,0.044696543365716934,0.007227793335914612,32.0,0.0,1.0,0.012678648345172405,32,0.0,49,0,1
28,00111,3,0.20000000298023224,-0.7588341236114502,0.8036330342292786,0.22780382633209229,32.0,0.0,1.0,0.03378235921263695,32,0.0,49,0,1
29,10111,4,0.4000000059604645,-0.5316838026046753,0.3795066475868225,0.09681898355484009,32.0,0.0,1.0,0.04374348744750023,32,0.0,49,0,1
30,01111,4,0.4000000059604645,-0.04043220728635788,0.006450579967349768,0.004815816413611174,32.0,0.0,1.0,0.010532892309129238,32,0.0,49,0,1
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974513,32,0.0,49,0,1
0,00000,0,1.0,-0.99228835105896,1.2741572856903076,0.28952109813690186,256.0,32.0,0.875,0.1798868179321289,224,0.0,69,1,2
