epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.1352738887071609,0.098402164876461,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
49,0,1,fac,216,0.842773973941803,0.61305832862854,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
49,0,1,kar,64,0.2201612144708633,0.1601516753435135,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
49,0,1,zer,47,0.1111904829740524,0.0808831974864006,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
49,0,1,mor,6,0.0653048530220985,0.0475046522915363,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
69,1,2,fou,76,0.1141825690865516,0.0824730321764946,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
69,1,2,fac,216,0.8688826560974121,0.6275860667228699,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
69,1,2,kar,64,0.2144635915756225,0.1549051105976104,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
69,1,2,zer,47,0.1282354742288589,0.0926233157515525,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
69,1,2,mor,6,0.0587194226682186,0.0424125045537948,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
89,2,3,fou,76,0.091991476714611,0.0635270550847053,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
89,2,3,fac,216,0.9088097214698792,0.627601683139801,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
89,2,3,kar,64,0.234502226114273,0.1619414836168289,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
89,2,3,zer,47,0.1366194784641266,0.0943460613489151,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
89,2,3,mor,6,0.0761447995901107,0.0525837317109108,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
109,3,4,fou,76,0.1188252940773963,0.070741519331932,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
109,3,4,fac,216,1.041085720062256,0.6198005676269531,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
109,3,4,kar,64,0.271026998758316,0.1613533645868301,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
109,3,4,zer,47,0.1512687653303146,0.0900564342737197,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
109,3,4,mor,6,0.0975041761994361,0.0580481886863708,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
129,4,5,fou,76,0.1349669396877288,0.074108175933361,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
129,4,5,fac,216,1.1286309957504272,0.6197131872177124,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
129,4,5,kar,64,0.3064408302307129,0.1682617366313934,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
129,4,5,zer,47,0.1565841287374496,0.0859778299927711,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
129,4,5,mor,6,0.0945922434329986,0.0519390814006328,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
169,5,6,fou,76,0.1410356760025024,0.0749977827072143,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
169,5,6,fac,216,1.185767650604248,0.6305493116378784,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
169,5,6,kar,64,0.2969962060451507,0.1579320877790451,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
169,5,6,zer,47,0.1749250590801239,0.093018963932991,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
169,5,6,mor,6,0.0818065777420997,0.0435018464922905,positive_share,shapley-20260606T032331Z-af11a519,shapley,baseline
49,0,1,fou,76,0.1415314376354217,0.0870061442255973,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
49,0,1,fac,216,0.9484357833862304,0.5830488204956055,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
49,0,1,kar,64,0.2660400569438934,0.163547545671463,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
49,0,1,zer,47,0.1938823014497757,0.1191887259483337,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
49,0,1,mor,6,0.0767935663461685,0.0472086779773235,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
69,1,2,fou,76,0.1438376903533935,0.087074726819992,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
69,1,2,fac,216,0.9420273303985596,0.5702731609344482,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
69,1,2,kar,64,0.2635432779788971,0.1595406532287597,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
69,1,2,zer,47,0.1936154961585998,0.1172086149454116,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
69,1,2,mor,6,0.1088640540838241,0.0659028068184852,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
89,2,3,fou,76,0.1560672372579574,0.093608558177948,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
89,2,3,fac,216,0.9579181671142578,0.5745558142662048,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
89,2,3,kar,64,0.250274121761322,0.1501134932041168,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
89,2,3,zer,47,0.1903334856033325,0.1141613274812698,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
89,2,3,mor,6,0.1126395538449287,0.0675607919692993,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
109,3,4,fou,76,0.1762847006320953,0.1008764505386352,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
109,3,4,fac,216,1.0132282972335815,0.5798056721687317,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
109,3,4,kar,64,0.2597704231739044,0.148649975657463,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
109,3,4,zer,47,0.1772769689559936,0.1014442592859268,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
109,3,4,mor,6,0.1209703907370567,0.0692236125469207,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
129,4,5,fou,76,0.1762132793664932,0.0997762382030487,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
129,4,5,fac,216,1.063141107559204,0.6019762754440308,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
129,4,5,kar,64,0.2555269598960876,0.1446855664253235,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
129,4,5,zer,47,0.1710400283336639,0.0968470126390457,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
129,4,5,mor,6,0.1001633256673812,0.0567149072885513,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
169,5,6,fou,76,0.159044861793518,0.0853894799947738,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
169,5,6,fac,216,1.1332895755767822,0.6084510087966919,positive_share,shapley-20260606T032355Z-5a773529,shapley,marginal
