run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T032331Z-af11a519,baseline,1,0.08547469964832995,0.263038158416748,32.0
shapley-20260606T032331Z-af11a519,baseline,2,0.10166276272502724,0.2837477922439575,82.0
shapley-20260606T032331Z-af11a519,baseline,3,0.1268063404713757,0.4191112518310547,115.0
shapley-20260606T032331Z-af11a519,baseline,4,0.20495479472447184,0.7548904418945312,134.0
shapley-20260606T032331Z-af11a519,baseline,5,0.2733715506910812,1.1383016109466553,147.0
shapley-20260606T032331Z-af11a519,baseline,6,0.3259528999624308,1.3548829555511477,155.37264728546143
shapley-20260606T032355Z-5a773529,marginal,1,0.15228952778852542,0.4677042961120605,32.0
shapley-20260606T032355Z-5a773529,marginal,2,0.15397024387493727,0.4631180763244629,78.0
shapley-20260606T032355Z-5a773529,marginal,3,0.17373954132199282,0.5293281078338623,108.0
shapley-20260606T032355Z-5a773529,marginal,4,0.24708434380590913,0.9687938690185548,132.0
shapley-20260606T032355Z-5a773529,marginal,5,0.30647122336085886,0.8763859272003174,156.0
shapley-20260606T032355Z-5a773529,marginal,6,0.37519897270249203,1.126835584640503,172.53181505203247
shapley-20260606T032420Z-597c9336,conditional,1,0.08941148597659772,0.2992106676101684,32.0
shapley-20260606T032420Z-597c9336,conditional,2,0.09800425278262988,0.3018875122070312,79.72972345352173
shapley-20260606T032420Z-597c9336,conditional,3,0.1027148186421982,0.297517716884613,119.75546407699585
shapley-20260606T032420Z-597c9336,conditional,4,0.11850871864771759,0.3247477412223816,146.78120470046997
shapley-20260606T032420Z-597c9336,conditional,5,0.12177466008142797,0.3413583636283874,167.84555625915527
shapley-20260606T032420Z-597c9336,conditional,6,0.12721902758494247,0.3452644348144531,185.5422019958496
