run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T031645Z-5f5344d1,baseline,1,0.08922007858927823,0.2504351139068603,32.0
shapley-20260606T031645Z-5f5344d1,baseline,2,0.11402270113467235,0.2795851230621338,77.0
shapley-20260606T031645Z-5f5344d1,baseline,3,0.17480875577894037,0.552861213684082,121.0
shapley-20260606T031645Z-5f5344d1,baseline,4,0.22746900763013397,0.846325159072876,147.0
shapley-20260606T031645Z-5f5344d1,baseline,5,0.27625987352075754,0.9376270771026612,164.0
shapley-20260606T031645Z-5f5344d1,baseline,6,0.3524098171546939,1.3339807987213137,172.1358540058136
shapley-20260606T031710Z-f1b11b8e,marginal,1,0.14279248786624518,0.41144859790802,32.0
shapley-20260606T031710Z-f1b11b8e,marginal,2,0.1563869382953271,0.3611172437667846,81.0
shapley-20260606T031710Z-f1b11b8e,marginal,3,0.1897047532838769,0.5201187133789062,116.0
shapley-20260606T031710Z-f1b11b8e,marginal,4,0.30450923397438595,0.9883370399475098,147.0
shapley-20260606T031710Z-f1b11b8e,marginal,5,0.32006953773088753,0.9332411289215088,165.0
shapley-20260606T031710Z-f1b11b8e,marginal,6,0.376342210220173,1.001964807510376,181.781210064888
shapley-20260606T031734Z-f3a2858c,conditional,1,0.10279512438864909,0.3767845630645752,32.0
shapley-20260606T031734Z-f3a2858c,conditional,2,0.10830613290818288,0.2758567333221435,81.0
shapley-20260606T031734Z-f3a2858c,conditional,3,0.12103805313745393,0.3177241683006286,123.0
shapley-20260606T031734Z-f3a2858c,conditional,4,0.1252877315964724,0.3610355854034424,151.0
shapley-20260606T031734Z-f3a2858c,conditional,5,0.136497350915306,0.3903029561042785,167.0
shapley-20260606T031734Z-f3a2858c,conditional,6,0.14321720790394463,0.3970288634300232,176.40262269973755
