node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.3160927295684814,1.9520748853683472,0.2199747562408447,32.0,0.0,1.0,0.1713100373744964,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
1,10000,1,0.4000000059604645,-1.2468979358673096,1.7886738777160645,0.2339193820953369,32.0,0.0,1.0,0.0712501034140586,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
2,1000,1,0.4000000059604645,-0.5349005460739136,0.3376866281032562,0.0515680313110351,32.0,0.0,1.0,0.0339840613305568,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
3,11000,2,0.2000000029802322,-0.3851943016052246,0.1791373193264007,0.0307626724243164,32.0,0.0,1.0,0.0137378424406051,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
4,100,1,0.4000000059604645,-1.1257922649383545,1.420969009399414,0.1535607576370239,32.0,0.0,1.0,0.0579185672104358,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
5,10100,2,0.2000000029802322,-0.948836863040924,1.0716655254364014,0.1713741421699524,32.0,0.0,1.0,0.0310646723955869,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
6,1100,2,0.2000000029802322,-0.2736227512359619,0.0930432602763176,0.0181738510727882,32.0,0.0,1.0,0.0107905557379126,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
7,11100,3,0.2000000029802322,-0.1586387008428573,0.0337090268731117,0.0085427891463041,32.0,0.0,1.0,0.0077124903909862,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
8,10,1,0.4000000059604645,-1.3085126876831057,1.9705755710601809,0.2583701610565185,32.0,0.0,1.0,0.0748303607106208,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
9,10010,2,0.2000000029802322,-1.0636632442474363,1.2840640544891355,0.1526845693588256,32.0,0.0,1.0,0.0293779764324426,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
10,1010,2,0.2000000029802322,-0.3336951732635498,0.1258929669857025,0.0145405009388923,32.0,0.0,1.0,0.0097573660314083,32,0.0,49,0,1,shapley-20260606T024743Z-6e742d25,shapley,baseline
