run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T024743Z-6e742d25,baseline,1,0.10290642262407342,0.3274099826812744,32.0
shapley-20260606T024743Z-6e742d25,baseline,2,0.1009741606758325,0.3090009689331054,79.0
shapley-20260606T024743Z-6e742d25,baseline,3,0.14589792387414488,0.5667555332183838,118.0
shapley-20260606T024743Z-6e742d25,baseline,4,0.19805125029961343,0.946946382522583,142.0
shapley-20260606T024743Z-6e742d25,baseline,5,0.25690001737530105,1.3144381046295166,158.0
shapley-20260606T024743Z-6e742d25,baseline,6,0.31751856032497017,1.683315992355347,169.1127803325653
shapley-20260606T024807Z-7a0d37e1,marginal,1,0.16156440170016137,0.7555665969848633,32.0
shapley-20260606T024807Z-7a0d37e1,marginal,2,0.1900603226094972,0.5199916362762451,77.0
shapley-20260606T024807Z-7a0d37e1,marginal,3,0.20419924755697136,0.4997035264968872,108.0
shapley-20260606T024807Z-7a0d37e1,marginal,4,0.26257920643547544,0.6581368446350098,139.0
shapley-20260606T024807Z-7a0d37e1,marginal,5,0.3377344465116039,1.190051794052124,162.0
shapley-20260606T024807Z-7a0d37e1,marginal,6,0.4092787918052636,1.1918535232543943,174.91964483261108
shapley-20260606T024831Z-1670e62a,conditional,1,0.09845059113376915,0.2738367915153503,32.0
shapley-20260606T024831Z-1670e62a,conditional,2,0.10029479374588841,0.2738367915153503,77.0
shapley-20260606T024831Z-1670e62a,conditional,3,0.10391187761706529,0.3331308960914612,116.0
shapley-20260606T024831Z-1670e62a,conditional,4,0.11080448725988387,0.3228704929351806,147.0
shapley-20260606T024831Z-1670e62a,conditional,5,0.11948434461373833,0.3036224246025085,167.0
shapley-20260606T024831Z-1670e62a,conditional,6,0.12805241242404006,0.350487470626831,178.05162584781647
