epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0700633451342582,0.0514053218066692,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
49,0,1,fac,216,0.8869954347610474,0.6507865786552429,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
49,0,1,kar,64,0.2163356691598892,0.1587249934673309,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
49,0,1,zer,47,0.1110109314322471,0.0814484730362892,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
49,0,1,mor,6,0.0785536617040634,0.0576346479356288,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
69,1,2,fou,76,0.0949400663375854,0.0631904751062393,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
69,1,2,fac,216,0.9361651539802552,0.6230954527854919,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
69,1,2,kar,64,0.2249925881624221,0.1497512012720108,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
69,1,2,zer,47,0.1453163027763366,0.0967200398445129,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
69,1,2,mor,6,0.1010285019874572,0.0672428384423255,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
89,2,3,fou,76,0.1374736875295639,0.0846873894333839,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
89,2,3,fac,216,0.9939473867416382,0.6122975945472717,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
89,2,3,kar,64,0.2177480012178421,0.1341384649276733,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
89,2,3,zer,47,0.176300510764122,0.1086057275533676,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
89,2,3,mor,6,0.0978380888700485,0.060270819813013,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
109,3,4,fou,76,0.1333375871181488,0.0730538144707679,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
109,3,4,fac,216,1.1056398153305054,0.6057646870613098,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
109,3,4,kar,64,0.2691571116447449,0.1474674344062805,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
109,3,4,zer,47,0.2200621217489242,0.1205689758062362,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
109,3,4,mor,6,0.0970000922679901,0.0531450025737285,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
129,4,5,fou,76,0.1173125728964805,0.0602410472929477,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
129,4,5,fac,216,1.184106469154358,0.6080491542816162,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
129,4,5,kar,64,0.2915820181369781,0.1497299522161483,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
129,4,5,zer,47,0.2465147376060485,0.1265875101089477,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
129,4,5,mor,6,0.1078703179955482,0.0553923659026622,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
169,5,6,fou,76,0.1107309013605117,0.053738996386528,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
169,5,6,fac,216,1.2558743953704834,0.6094904541969299,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
169,5,6,kar,64,0.3263378441333771,0.1583755612373352,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
169,5,6,zer,47,0.2654534578323364,0.1288276612758636,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
169,5,6,mor,6,0.1021352261304855,0.0495674163103103,positive_share,shapley-20260606T020238Z-ea403380,shapley,baseline
49,0,1,fou,76,0.1661266833543777,0.1048187538981437,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
49,0,1,fac,216,0.9038218855857848,0.5702725052833557,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
49,0,1,kar,64,0.2274882495403289,0.1435352563858032,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
49,0,1,zer,47,0.1705799102783203,0.107628546655178,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
49,0,1,mor,6,0.1168778613209724,0.0737448781728744,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
69,1,2,fou,76,0.1497832536697387,0.0957946553826332,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
69,1,2,fac,216,0.928439199924469,0.5937880873680115,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
69,1,2,kar,64,0.2312138080596923,0.1478739976882934,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
69,1,2,zer,47,0.1727433949708938,0.110478937625885,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
69,1,2,mor,6,0.0814070031046867,0.0520642697811126,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
89,2,3,fou,76,0.1382107734680175,0.089541882276535,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
89,2,3,fac,216,0.9239319562911988,0.598582923412323,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
89,2,3,kar,64,0.232885330915451,0.1508781909942627,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
89,2,3,zer,47,0.1511014103889465,0.0978932753205299,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
89,2,3,mor,6,0.0974025428295135,0.0631036683917045,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
109,3,4,fou,76,0.1251727640628814,0.0740547031164169,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
109,3,4,fac,216,0.9920932054519652,0.5869421362876892,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
109,3,4,kar,64,0.2520759999752044,0.1491331905126571,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
109,3,4,zer,47,0.1896815448999405,0.1122193858027458,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
109,3,4,mor,6,0.13125079870224,0.0776505917310714,positive_share,shapley-20260606T020301Z-72da97a9,shapley,marginal
