feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-0.008929140865802765,0.09256063401699066,0.07819809764623642,-0.15050333738327026,-0.007597312331199646,0.13696368038654327
fou_001,-0.016068235039711,0.1608457863330841,0.14109742641448975,-0.2653978168964386,-0.03097599744796753,0.22986051440238953
fou_002,-0.0069170487113296986,0.14392074942588806,0.12298460304737091,-0.21732600033283234,-0.02752496302127838,0.22082139551639557
fou_003,-0.024333406239748,0.112948939204216,0.08548565208911896,-0.22255320847034454,-0.007303997874259949,0.13437829911708832
fou_004,-0.0046315910294651985,0.17380133271217346,0.14297936856746674,-0.3400680124759674,0.03967942297458649,0.21206402778625488
fou_005,0.0033508888445794582,0.0941668227314949,0.07602334767580032,-0.1761169284582138,0.01945164054632187,0.13519304990768433
fou_006,0.016566984355449677,0.14733779430389404,0.11186006665229797,-0.2803792655467987,0.01142100989818573,0.27822643518447876
fou_007,0.008383937180042267,0.12952199578285217,0.114077128469944,-0.18094715476036072,0.003071427345275879,0.2063390463590622
fou_008,-0.01687311939895153,0.12212914228439331,0.10031076520681381,-0.22158068418502808,-0.012411892414093018,0.18170307576656342
fou_009,0.015101137571036816,0.0870027169585228,0.0736646056175232,-0.15332099795341492,0.03401625156402588,0.13100294768810272
fou_010,-0.005587726831436157,0.08359818905591965,0.06842106580734253,-0.14912639558315277,0.0014925077557563782,0.1129610687494278
fou_011,-0.007451292127370834,0.0791994258761406,0.06565573811531067,-0.13451173901557922,-0.014113768935203552,0.11431614309549332
fou_012,-0.012554056942462921,0.09057805687189102,0.07393480092287064,-0.1712506115436554,-0.004908602684736252,0.12090162932872772
fou_013,-0.01361256092786789,0.10674498975276947,0.08558141440153122,-0.21219009160995483,-0.0005373656749725342,0.1281917542219162
fou_014,-0.0006617744220420718,0.06507039815187454,0.053658753633499146,-0.10657496750354767,0.003206200897693634,0.1010773628950119
fou_015,-0.00371086155064404,0.057244282215833664,0.045481692999601364,-0.09899598360061646,0.001827094703912735,0.08066757023334503
fou_016,0.0037691136822104454,0.07089918106794357,0.05592518672347069,-0.13075119256973267,0.0067620351910591125,0.10123259574174881
fou_017,0.014857721514999866,0.08116692304611206,0.06920427083969116,-0.14862528443336487,0.034676846116781235,0.12066414207220078
fou_018,-0.0008808813872747123,0.06183497607707977,0.04933551698923111,-0.10905702412128448,0.0007169805467128754,0.09052295982837677
fou_019,-0.006519875954836607,0.05463070049881935,0.042906150221824646,-0.103084996342659,0.0007656291127204895,0.07252289354801178
fou_020,-0.0053648208267986774,0.05087004229426384,0.0412328727543354,-0.09208539128303528,-0.004587553441524506,0.07659527659416199
fou_021,0.0015409794868901372,0.05481676384806633,0.04342058300971985,-0.0942092090845108,0.006109822541475296,0.07950446754693985
fou_022,0.0008425465202890337,0.05911765992641449,0.04689428210258484,-0.11516395956277847,0.01045348308980465,0.07828351110219955
fou_023,0.0018405145965516567,0.06425972282886505,0.05254724621772766,-0.11772427707910538,0.009640026837587357,0.0925775095820427
fou_024,-0.004137910436838865,0.04804132878780365,0.038811758160591125,-0.08278120309114456,-0.0037040449678897858,0.07129014283418655
fou_025,-0.01136746909469366,0.05173395574092865,0.0388527475297451,-0.10377025604248047,-0.004023339599370956,0.06435497850179672
fou_026,0.006296227686107159,0.04792270064353943,0.03882582113146782,-0.08188953995704651,0.01055387407541275,0.07304531335830688
fou_027,-0.0013075449969619513,0.05158781632781029,0.04034222662448883,-0.09828900545835495,0.004971243441104889,0.06694762408733368
fou_028,0.007160776294767857,0.05210864543914795,0.042289867997169495,-0.09002875536680222,0.01577526330947876,0.08263930678367615
fou_029,0.013749295845627785,0.04419377073645592,0.037404559552669525,-0.0653027594089508,0.01670067012310028,0.08121851831674576
fou_030,-0.007587036117911339,0.04489462077617645,0.03627040237188339,-0.08432220667600632,-0.005443044006824493,0.0612054206430912
fou_031,-0.00046819940325804055,0.04335905238986015,0.034533556550741196,-0.08292950689792633,0.0037045739591121674,0.06504464894533157
fou_032,0.011993375606834888,0.048095569014549255,0.039329104125499725,-0.08588656783103943,0.01904972270131111,0.07657916843891144
fou_033,-0.007488759234547615,0.045250821858644485,0.03491293266415596,-0.09452076256275177,-0.001535572111606598,0.05174669623374939
fou_034,0.01016097143292427,0.041851941496133804,0.03543541580438614,-0.06023787707090378,0.01102408766746521,0.07338909804821014
fou_035,-0.005867072381079197,0.04272734373807907,0.033819545060396194,-0.07872021198272705,-0.002132311463356018,0.056655239313840866
fou_036,0.006849422585219145,0.0420759879052639,0.034427568316459656,-0.06270929425954819,0.008180271834135056,0.07036501169204712
fou_037,-0.002552811522036791,0.04209214448928833,0.03228415548801422,-0.08394241333007812,0.002285405993461609,0.05072544142603874
fou_038,0.005224934779107571,0.04435358941555023,0.0366201288998127,-0.07967230677604675,0.014639284461736679,0.06499116867780685
fou_039,0.0019724625162780285,0.04129514470696449,0.03320613130927086,-0.06472660601139069,0.0033849626779556274,0.06385086476802826
fou_040,-0.0010007955133914948,0.04107037931680679,0.032742083072662354,-0.07211106270551682,0.0036426298320293427,0.057131409645080566
fou_041,0.003413420869037509,0.03855680301785469,0.030672771856188774,-0.07128138095140457,0.009284056723117828,0.06034156307578087
fou_042,0.013166021555662155,0.041335418820381165,0.03593882545828819,-0.06532462686300278,0.017724022269248962,0.0700845867395401
fou_043,0.002093973569571972,0.040097564458847046,0.03206184506416321,-0.07219681143760681,0.010167952626943588,0.05523413419723511
fou_044,0.002650217618793249,0.046081606298685074,0.03828959912061691,-0.07672137767076492,0.00891108438372612,0.07123149186372757
fou_045,0.0022554262541234493,0.03788496181368828,0.030399804934859276,-0.06812716275453568,0.007269460707902908,0.05586967244744301
fou_046,0.0013614225899800658,0.03652198612689972,0.02970876172184944,-0.06207582354545593,0.005188021808862686,0.05804714560508728
fou_047,-0.002016444457694888,0.036263272166252136,0.02824942022562027,-0.07254792749881744,0.002837102860212326,0.050240982323884964
fou_048,0.0004460794443730265,0.043790291994810104,0.035365961492061615,-0.08067615330219269,0.0050925686955451965,0.06495204567909241
fou_049,0.0032155411317944527,0.03967422619462013,0.03222591057419777,-0.07141035050153732,0.006983805447816849,0.062248360365629196
fou_050,0.0017709714593365788,0.04409417882561684,0.03533041104674339,-0.08746854960918427,0.010442636907100677,0.05914748087525368
fou_051,0.005546185187995434,0.04338200017809868,0.03577655926346779,-0.06974934041500092,0.0092794019728899,0.06536920368671417
fou_052,-0.009157235734164715,0.044513870030641556,0.037276435643434525,-0.08488637953996658,-0.007479015737771988,0.058695755898952484
fou_053,-0.0021570429671555758,0.048088885843753815,0.03768850490450859,-0.09772149473428726,0.0034769363701343536,0.0634847953915596
fou_054,0.005372326355427504,0.04738910123705864,0.03889136016368866,-0.07570482790470123,0.010597284883260727,0.07832036167383194
fou_055,0.0029544245917350054,0.04529282823204994,0.03691637143492699,-0.07884751260280609,0.0071007683873176575,0.06966899335384369
fou_056,-0.007817203179001808,0.053004126995801926,0.042713239789009094,-0.10443072766065598,-0.00306745246052742,0.0698319673538208
fou_057,-0.0032208054326474667,0.04857282340526581,0.03933818265795708,-0.09468253701925278,0.004431676119565964,0.06556082516908646
fou_058,0.015347658656537533,0.04907679557800293,0.04327191412448883,-0.07567288726568222,0.018962550908327103,0.08725439012050629
fou_059,-0.0012758675729855895,0.05157232657074928,0.041146840900182724,-0.09588631987571716,0.007155720144510269,0.06890983134508133
fou_060,0.009194618090987206,0.05799367278814316,0.04877104610204697,-0.08454924821853638,0.014647357165813446,0.09749162197113037
fou_061,0.018518496304750443,0.05236447602510452,0.04545840248465538,-0.07425300031900406,0.019302010536193848,0.09587674587965012
fou_062,-0.012248021550476551,0.06376024335622787,0.05030304938554764,-0.14452701807022095,-0.003101687878370285,0.07185611873865128
fou_063,0.008997239172458649,0.05826805531978607,0.04961343854665756,-0.09616335481405258,0.016750171780586243,0.09244544059038162
fou_064,-0.007937788963317871,0.05788378417491913,0.0463184155523777,-0.11201054602861404,-0.007398858666419983,0.08216322958469391
fou_065,0.0009415088570676744,0.06649979203939438,0.05280904471874237,-0.1128501370549202,0.004489514976739883,0.09642420709133148
fou_066,-0.010545752011239529,0.07234293222427368,0.059223901480436325,-0.14290232956409454,0.003534924238920212,0.08822641521692276
fou_067,-0.0068109650164842606,0.070346899330616,0.05346636846661568,-0.14481334388256073,0.0010101646184921265,0.08942695707082748
fou_068,0.013467132113873959,0.09514779597520828,0.08006719499826431,-0.16808807849884033,0.024746984243392944,0.14548902213573456
fou_069,-0.004460951779037714,0.0911341980099678,0.07652963697910309,-0.15751226246356964,-0.0023491457104682922,0.13481196761131287
fou_070,-0.024036899209022522,0.09043417870998383,0.07335444539785385,-0.20090685784816742,-0.011433910578489304,0.094263955950737
fou_071,-0.007271540351212025,0.09548959881067276,0.07744265347719193,-0.18119019269943237,0.0075237080454826355,0.12454401701688766
fou_072,0.005633984692394733,0.13511863350868225,0.11244481801986694,-0.20709936320781708,-0.006941020488739014,0.22581622004508972
fou_073,-0.032350022345781326,0.1295681595802307,0.11330938339233398,-0.2266007959842682,-0.022060804069042206,0.175711527466774
fou_074,-0.004804940428584814,0.08631275594234467,0.07068632543087006,-0.1678537279367447,0.012268051505088806,0.11122553795576096
fou_075,-0.021448902785778046,0.12151311337947845,0.10425590723752975,-0.20877279341220856,-0.012181513011455536,0.15831595659255981
fac_000,-4.095836639404297,88.38101196289062,72.50480651855469,-148.97515869140625,0.9104156494140625,143.57875061035156
fac_001,7.86036491394043,114.03788757324219,94.10391235351562,-165.84230041503906,-2.859283447265625,199.96429443359375
fac_002,-37.45976638793945,148.87899780273438,126.2759017944336,-287.97015380859375,-23.88214111328125,166.31846618652344
fac_003,-22.6358699798584,107.98287200927734,86.11854553222656,-226.70571899414062,-7.5264892578125,123.88175964355469
fac_004,0.06511184573173523,51.084556579589844,40.194114685058594,-89.10943603515625,7.19720458984375,74.02600860595703
fac_005,-7.097238540649414,83.85620880126953,57.71332550048828,-190.77212524414062,4.09600830078125,113.2950210571289
fac_006,-2.625030517578125,11.669962882995605,10.05628490447998,-21.694293975830078,-2.818936347961426,15.014117240905762
fac_007,0.7161949276924133,7.809559345245361,6.410191535949707,-12.624635696411133,1.2713699340820312,13.560155868530273
fac_008,2.491359233856201,7.299073696136475,6.442586898803711,-9.348673820495605,2.688201904296875,13.096348762512207
fac_009,-1.202170491218567,4.385730266571045,3.9331841468811035,-8.107205390930176,-1.743088722229004,5.631392478942871
fac_010,0.11275886744260788,4.037696361541748,3.2130773067474365,-6.025489807128906,-0.2674098014831543,7.552706241607666
fac_011,0.3776073455810547,3.9778449535369873,3.0888702869415283,-7.236296653747559,0.17876148223876953,6.805834770202637
fac_012,-8.031623840332031,74.61769104003906,64.39022827148438,-112.96183013916016,-7.64678955078125,115.38396453857422
fac_013,0.27455857396125793,92.67230987548828,75.21536254882812,-156.104248046875,-0.98126220703125,140.54759216308594
fac_014,-10.717850685119629,88.10480499267578,68.84048461914062,-169.20484924316406,-7.138336181640625,124.94032287597656
fac_015,5.1269001960754395,88.98824310302734,72.64876556396484,-171.46505737304688,27.06005859375,116.25148010253906
fac_016,-3.5624217987060547,51.16273880004883,39.948387145996094,-80.6423568725586,-8.218109130859375,83.56980895996094
fac_017,10.172523498535156,105.37162780761719,82.54505157470703,-114.86392211914062,-19.0758056640625,217.17332458496094
fac_018,-0.542868971824646,11.8731107711792,10.116811752319336,-17.86798095703125,-2.0396366119384766,18.35394859313965
fac_019,0.22736984491348267,7.687627792358398,6.183378219604492,-13.306900978088379,0.5020084381103516,13.081894874572754
fac_020,0.05168582871556282,7.955729007720947,6.406377792358398,-14.021657943725586,0.5058259963989258,12.166313171386719
fac_021,0.02342478185892105,4.683974266052246,3.716055393218994,-7.353251934051514,-0.49120283126831055,7.950196266174316
fac_022,-0.22455520927906036,3.566873550415039,2.9277172088623047,-5.570157527923584,-0.5117459297180176,6.145017147064209
fac_023,-0.06346093118190765,4.661264896392822,3.6340386867523193,-8.193960189819336,0.7363953590393066,7.836122989654541
fac_024,10.61233901977539,60.978515625,48.610511779785156,-80.35867309570312,4.8542327880859375,113.57527160644531
fac_025,-2.7406084537506104,108.00436401367188,90.90357208251953,-188.34637451171875,4.7565155029296875,162.20457458496094
fac_026,0.25944411754608154,77.166748046875,60.84577941894531,-134.44729614257812,14.75640869140625,105.45784759521484
fac_027,1.7494735717773438,71.79740905761719,58.17717742919922,-113.75370025634766,9.602081298828125,103.31039428710938
fac_028,-22.420509338378906,109.2554702758789,95.6836166381836,-149.93649291992188,-54.9534912109375,198.94532775878906
fac_029,9.360754013061523,75.89916229248047,60.90025329589844,-102.8547134399414,3.557373046875,142.884521484375
fac_030,0.05160161852836609,9.890028953552246,8.187878608703613,-15.680742263793945,0.9302244186401367,17.337539672851562
fac_031,-1.7102199792861938,7.004764080047607,5.870440483093262,-12.691179275512695,-1.7183647155761719,9.926011085510254
fac_032,-0.9175962805747986,11.453587532043457,9.563139915466309,-19.097431182861328,-1.2545127868652344,18.702835083007812
fac_033,-0.0006425189785659313,4.911710262298584,4.245275497436523,-7.554143905639648,-0.8490614891052246,7.80832052230835
fac_034,0.6474258303642273,5.114574909210205,4.3114237785339355,-6.657785415649414,-0.5459690093994141,9.328448295593262
fac_035,1.0267399549484253,5.667904376983643,4.993770599365234,-8.659889221191406,0.34163331985473633,9.00584602355957
fac_036,1.3149468898773193,97.47616577148438,77.44815063476562,-162.03860473632812,-1.888916015625,174.20590209960938
fac_037,13.810212135314941,126.00935363769531,106.34734344482422,-207.84791564941406,31.251846313476562,196.72119140625
fac_038,-24.914321899414062,123.36629486083984,101.89775085449219,-233.30014038085938,-10.009246826171875,146.8934783935547
fac_039,-21.061874389648438,113.88953399658203,90.13008117675781,-245.5849151611328,10.005859375,118.5941162109375
fac_040,-4.68342924118042,76.02033996582031,60.866241455078125,-92.70288848876953,-26.71826171875,159.9954071044922
fac_041,-17.304676055908203,77.15560150146484,67.44172668457031,-115.86781311035156,-37.0523681640625,124.74124145507812
fac_042,0.16271285712718964,7.027372360229492,6.006868839263916,-11.19686508178711,0.6558809280395508,11.422954559326172
fac_043,-0.23664256930351257,7.633444786071777,6.269801616668701,-12.391529083251953,0.155029296875,12.138906478881836
fac_044,-0.3192971348762512,10.514054298400879,8.738722801208496,-17.296218872070312,-0.6805419921875,16.667695999145508
fac_045,-0.6865171194076538,4.963186740875244,3.971893072128296,-9.243486404418945,-0.7036786079406738,7.671130657196045
fac_046,-0.17777995765209198,5.907717704772949,5.109650135040283,-8.657732009887695,-1.0341553688049316,9.283608436584473
fac_047,0.4663826823234558,5.635308265686035,4.761169910430908,-7.8414506912231445,-0.4647359848022461,9.381710052490234
fac_048,0.47428542375564575,66.49967193603516,55.338497161865234,-120.58893585205078,13.9312744140625,93.34922790527344
fac_049,0.44778260588645935,113.16216278076172,94.01656341552734,-209.69927978515625,22.808822631835938,156.00387573242188
