run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T025427Z-b950a761,baseline,1,0.07374619077017992,0.2147179245948791,32.0
shapley-20260606T025427Z-b950a761,baseline,2,0.10033224707876792,0.2694098949432373,82.0
shapley-20260606T025427Z-b950a761,baseline,3,0.14505330198153385,0.4530436992645263,122.0
shapley-20260606T025427Z-b950a761,baseline,4,0.2276430969504872,0.8757109642028809,145.0
shapley-20260606T025427Z-b950a761,baseline,5,0.2580490718246437,0.9112718105316162,166.0
shapley-20260606T025427Z-b950a761,baseline,6,0.29299744270974765,1.13191556930542,174.73979020118713
shapley-20260606T025451Z-69fb4d61,marginal,1,0.16193203930743036,0.5033173561096191,32.0
shapley-20260606T025451Z-69fb4d61,marginal,2,0.17534251330653203,0.4696927070617676,82.0
shapley-20260606T025451Z-69fb4d61,marginal,3,0.2244090619497001,0.5277619361877441,114.0
shapley-20260606T025451Z-69fb4d61,marginal,4,0.2713416339829564,0.6617848873138428,153.0
shapley-20260606T025451Z-69fb4d61,marginal,5,0.31913188350154087,0.8481912612915039,170.0
shapley-20260606T025451Z-69fb4d61,marginal,6,0.3716766815050505,0.925015926361084,185.5239806175232
shapley-20260606T025516Z-1dd5465a,conditional,1,0.11357863926605201,0.4986320734024048,32.0
shapley-20260606T025516Z-1dd5465a,conditional,2,0.10755396188687878,0.3094381690025329,82.0
shapley-20260606T025516Z-1dd5465a,conditional,3,0.10956354988957169,0.3411616683006286,123.0
shapley-20260606T025516Z-1dd5465a,conditional,4,0.1129056367462908,0.3103315234184265,153.0
shapley-20260606T025516Z-1dd5465a,conditional,5,0.11908075993051166,0.3491133451461792,176.0
shapley-20260606T025516Z-1dd5465a,conditional,6,0.12299259625069676,0.3491133451461792,187.34539318084717
