epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.06716673821210861,0.047987960278987885,positive_share
49,0,1,fac,216,0.9137527942657471,0.6528400182723999,positive_share
49,0,1,kar,64,0.21343038976192474,0.15248751640319824,positive_share
49,0,1,zer,47,0.17919957637786865,0.12803097069263458,positive_share
49,0,1,mor,6,0.02610860764980316,0.018653560429811478,positive_share
69,1,2,fou,76,0.047313980758190155,0.03223823010921478,positive_share
69,1,2,fac,216,0.9238491058349609,0.6294811964035034,positive_share
69,1,2,kar,64,0.23419268429279327,0.15957139432430267,positive_share
69,1,2,zer,47,0.1842910200357437,0.12556999921798706,positive_share
69,1,2,mor,6,0.07798895984888077,0.053139179944992065,positive_share
89,2,3,fou,76,0.06505537033081055,0.040959447622299194,positive_share
89,2,3,fac,216,0.9668294787406921,0.6087245941162109,positive_share
89,2,3,kar,64,0.26306700706481934,0.16562937200069427,positive_share
89,2,3,zer,47,0.18243391811847687,0.11486204713582993,positive_share
89,2,3,mor,6,0.11090140044689178,0.06982452422380447,positive_share
109,3,4,fou,76,0.08659552037715912,0.049280524253845215,positive_share
109,3,4,fac,216,1.0758849382400513,0.6122738718986511,positive_share
109,3,4,kar,64,0.30612659454345703,0.17421315610408783,positive_share
109,3,4,zer,47,0.15911246836185455,0.09054909646511078,positive_share
109,3,4,mor,6,0.12947607040405273,0.07368335872888565,positive_share
129,4,5,fou,76,0.12483192980289459,0.06467411667108536,positive_share
129,4,5,fac,216,1.159972071647644,0.6009693741798401,positive_share
129,4,5,kar,64,0.319622665643692,0.16559314727783203,positive_share
129,4,5,zer,47,0.17795629799365997,0.09219729155302048,positive_share
129,4,5,mor,6,0.14778539538383484,0.07656606286764145,positive_share
169,5,6,fou,76,0.13386748731136322,0.06562016904354095,positive_share
169,5,6,fac,216,1.2231028079986572,0.5995497107505798,positive_share
169,5,6,kar,64,0.33968573808670044,0.1665097028017044,positive_share
169,5,6,zer,47,0.2097538411617279,0.10281871259212494,positive_share
169,5,6,mor,6,0.13362596929073334,0.06550177931785583,positive_share
