hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.3799999578623101e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0002899000028264709,200
KLBetaSchedulerCallback.on_batch_begin,0.0023145999875850976,1400
KLBetaSchedulerCallback.on_batch_end,0.003339600027175038,1400
KLBetaSchedulerCallback.on_epoch_end,0.002857100000255741,200
KLBetaSchedulerCallback.on_train_end,1.3999997463542968e-06,1
