hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4299999747890979e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003815000018221326,200
KLBetaSchedulerCallback.on_batch_begin,0.0023368999754893593,1400
KLBetaSchedulerCallback.on_batch_end,0.002990800108818803,1400
KLBetaSchedulerCallback.on_epoch_end,0.002745300007518381,200
KLBetaSchedulerCallback.on_train_end,1.6000012692529708e-06,1
