epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.133564200001274,,1024,32,marginal
69,69,B,1,0.05441960000098334,,1600,50,marginal
89,89,B,2,0.049799000000348315,,1600,50,marginal
109,109,B,3,0.0483444999990752,,1600,50,marginal
129,129,B,4,0.048446899996633874,,1600,50,marginal
169,169,B,5,0.04797040000266861,,1600,50,marginal
