node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase
0,00000,0,1.0,-1.677925944328308,3.1089839935302734,0.293548583984375,32.0,0.0,1.0,0.163337841629982,32,0.0,49,0,1
1,10000,1,0.4000000059604645,-1.5592944622039795,2.758776903152466,0.3273777961730957,32.0,0.0,1.0,0.06957477331161499,32,0.0,49,0,1
2,01000,1,0.4000000059604645,-0.6146911382675171,0.48974400758743286,0.11189880967140198,32.0,0.0,1.0,0.041091520339250565,32,0.0,49,0,1
3,11000,2,0.20000000298023224,-0.5764117240905762,0.4287525415420532,0.09650206565856934,32.0,0.0,1.0,0.019615644589066505,32,0.0,49,0,1
4,00100,1,0.4000000059604645,-1.586890459060669,2.8401482105255127,0.3219268321990967,32.0,0.0,1.0,0.06900148093700409,32,0.0,49,0,1
5,10100,2,0.20000000298023224,-1.29878568649292,1.8327223062515259,0.14587807655334473,32.0,0.0,1.0,0.023887839168310165,32,0.0,49,0,1
6,01100,2,0.20000000298023224,-0.4895772933959961,0.3778401017189026,0.13815417885780334,32.0,0.0,1.0,0.023273669183254242,32,0.0,49,0,1
7,11100,3,0.20000000298023224,-0.3689480125904083,0.18491438031196594,0.04879175126552582,32.0,0.0,1.0,0.01423679944127798,32,0.0,49,0,1
8,00010,1,0.4000000059604645,-1.4741020202636719,2.352694034576416,0.1797173023223877,32.0,0.0,1.0,0.05180830508470535,32,0.0,49,0,1
9,10010,2,0.20000000298023224,-1.1496145725250244,1.502827763557434,0.1812140941619873,32.0,0.0,1.0,0.02650972455739975,32,0.0,49,0,1
10,01010,2,0.20000000298023224,-0.5183641910552979,0.36051174998283386,0.09181031584739685,32.0,0.0,1.0,0.01915747858583927,32,0.0,49,0,1
11,11010,3,0.20000000298023224,-0.3052586615085602,0.10986458510160446,0.016681738197803497,32.0,0.0,1.0,0.00873981136828661,32,0.0,49,0,1
12,00110,2,0.20000000298023224,-1.280828595161438,1.859121322631836,0.21859943866729736,32.0,0.0,1.0,0.029017817229032516,32,0.0,49,0,1
13,10110,3,0.20000000298023224,-1.035230040550232,1.266146183013916,0.19444489479064941,32.0,0.0,1.0,0.027424577623605728,32,0.0,49,0,1
14,01110,3,0.20000000298023224,-0.29768121242523193,0.14902304112911224,0.06040893495082855,32.0,0.0,1.0,0.015728561207652092,32,0.0,49,0,1
15,11110,4,0.4000000059604645,-0.09739285707473755,0.03301678225398064,0.023531414568424225,32.0,0.0,1.0,0.01938500814139843,32,0.0,49,0,1
16,00001,1,0.4000000059604645,-1.6363966464996338,3.0038046836853027,0.32601070404052734,32.0,0.0,1.0,0.06943144649267197,32,0.0,49,0,1
17,10001,2,0.20000000298023224,-1.2587748765945435,1.7241761684417725,0.1396620273590088,32.0,0.0,1.0,0.023394890129566193,32,0.0,49,0,1
18,01001,2,0.20000000298023224,-0.5636608600616455,0.4352775812149048,0.11756402254104614,32.0,0.0,1.0,0.02154693379998207,32,0.0,49,0,1
19,11001,3,0.20000000298023224,-0.42966124415397644,0.20262911915779114,0.018020331859588623,32.0,0.0,1.0,0.009044353850185871,32,0.0,49,0,1
20,00101,2,0.20000000298023224,-1.222812533378601,1.645651936531067,0.1503814458847046,32.0,0.0,1.0,0.02423843741416931,32,0.0,49,0,1
21,10101,3,0.20000000298023224,-1.098195195198059,1.4002490043640137,0.19421637058258057,32.0,0.0,1.0,0.02740904502570629,32,0.0,49,0,1
