epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.10322967171669006,0.06682281196117401,positive_share
49,0,1,fac,216,0.9032221436500549,0.5846753716468811,positive_share
49,0,1,kar,64,0.2573607265949249,0.1665952056646347,positive_share
49,0,1,zer,47,0.17663326859474182,0.11433856189250946,positive_share
49,0,1,mor,6,0.1043810099363327,0.0675681009888649,positive_share
69,1,2,fou,76,0.13616424798965454,0.08211304247379303,positive_share
69,1,2,fac,216,0.9507656097412109,0.5733535885810852,positive_share
69,1,2,kar,64,0.2702314555644989,0.16296148300170898,positive_share
69,1,2,zer,47,0.19125214219093323,0.11533347517251968,positive_share
69,1,2,mor,6,0.10984014719724655,0.06623844802379608,positive_share
89,2,3,fou,76,0.12556031346321106,0.07532196491956711,positive_share
89,2,3,fac,216,0.9734052419662476,0.5839328765869141,positive_share
89,2,3,kar,64,0.2490149587392807,0.14938075840473175,positive_share
89,2,3,zer,47,0.20476874709129333,0.12283805012702942,positive_share
89,2,3,mor,6,0.11423220485448837,0.06852637976408005,positive_share
109,3,4,fou,76,0.14570379257202148,0.08467256277799606,positive_share
109,3,4,fac,216,0.988933265209198,0.5746968984603882,positive_share
109,3,4,kar,64,0.25483161211013794,0.14808979630470276,positive_share
109,3,4,zer,47,0.22308558225631714,0.12964129447937012,positive_share
109,3,4,mor,6,0.10823680460453033,0.06289944797754288,positive_share
129,4,5,fou,76,0.12135995179414749,0.06828324496746063,positive_share
129,4,5,fac,216,1.0442109107971191,0.5875258445739746,positive_share
129,4,5,kar,64,0.25967633724212646,0.1461070328950882,positive_share
129,4,5,zer,47,0.24255366623401642,0.13647295534610748,positive_share
129,4,5,mor,6,0.10950125008821487,0.06161093711853027,positive_share
169,5,6,fou,76,0.11056740581989288,0.061277251690626144,positive_share
169,5,6,fac,216,1.0922883749008179,0.6053540706634521,positive_share
169,5,6,kar,64,0.24644909799098969,0.1365838646888733,positive_share
169,5,6,zer,47,0.2371046543121338,0.13140510022640228,positive_share
169,5,6,mor,6,0.11796975880861282,0.06537968665361404,positive_share
