feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-0.0014028693549335003,0.04792706295847893,0.03641849383711815,-0.07561681419610977,-0.003055386245250702,0.07996568083763123
fou_001,-0.0033946568146348,0.06890600174665451,0.052455611526966095,-0.11565729975700378,-0.006171040236949921,0.10927640646696091
fou_002,0.0006237527122721076,0.0750693678855896,0.05795767903327942,-0.11542714387178421,-0.00315798819065094,0.13646788895130157
fou_003,-0.005048434715718031,0.0895480215549469,0.06654354929924011,-0.15148980915546417,-0.004219420254230499,0.13045799732208252
fou_004,0.002618266735225916,0.07820241153240204,0.060162123292684555,-0.12143741548061371,0.0020698681473731995,0.12366830557584763
fou_005,-0.003194744000211358,0.05344976484775543,0.03921154886484146,-0.09113360941410065,-0.0018076486885547638,0.07777197659015656
fou_006,0.0024116751737892628,0.0654449611902237,0.04833422601222992,-0.10142605751752853,0.0017490983009338379,0.10339722782373428
fou_007,0.008497006259858608,0.07013985514640808,0.05386193096637726,-0.09974206238985062,0.0025413408875465393,0.14014597237110138
fou_008,-0.0030963385943323374,0.08148115128278732,0.06203215569257736,-0.13511939346790314,-0.00010892748832702637,0.12083598226308823
fou_009,0.0006398602854460478,0.05631549656391144,0.044493891298770905,-0.08921424299478531,0.003316398710012436,0.07972132414579391
fou_010,-0.003571540815755725,0.062402453273534775,0.04868152737617493,-0.10853129625320435,-0.0052843838930130005,0.10284961760044098
fou_011,-0.0009105585631914437,0.05908730998635292,0.0477558895945549,-0.09343552589416504,-0.003603145480155945,0.09449765086174011
fou_012,-0.0012408802285790443,0.06367979198694229,0.05046076700091362,-0.10796574503183365,0.0005422718822956085,0.10420691967010498
fou_013,0.002245335141196847,0.06424196064472198,0.05201033130288124,-0.10240086913108826,0.0005027502775192261,0.10968524217605591
fou_014,0.0030074208043515682,0.051765769720077515,0.04066886007785797,-0.0909680500626564,0.0025679394602775574,0.08688776195049286
fou_015,-0.0019619499798864126,0.04986051842570305,0.03820622339844704,-0.08044371008872986,-0.0009815692901611328,0.07933437824249268
fou_016,-0.005004305392503738,0.05458095297217369,0.04419052228331566,-0.09770119935274124,-0.002776704728603363,0.07464300096035004
