run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T024957Z-cc1ba015,baseline,1,0.11252510956546753,0.3388019800186157,32.0
shapley-20260606T024957Z-cc1ba015,baseline,2,0.1572234304330777,0.4624381065368652,82.0
shapley-20260606T024957Z-cc1ba015,baseline,3,0.18833601196092783,0.5507547855377197,117.0
shapley-20260606T024957Z-cc1ba015,baseline,4,0.23673808361490953,0.7879979610443115,138.0
shapley-20260606T024957Z-cc1ba015,baseline,5,0.2824114528993959,1.0281755924224854,157.0
shapley-20260606T024957Z-cc1ba015,baseline,6,0.3255496661222423,1.2653121948242188,169.26136350631714
shapley-20260606T025022Z-258e3fc2,marginal,1,0.16340184948057865,0.5122458934783936,32.0
shapley-20260606T025022Z-258e3fc2,marginal,2,0.18605609066435133,0.504706859588623,74.0
shapley-20260606T025022Z-258e3fc2,marginal,3,0.2244764928182121,0.6040303707122803,115.0
shapley-20260606T025022Z-258e3fc2,marginal,4,0.28080981798120774,0.6933379173278809,144.0
shapley-20260606T025022Z-258e3fc2,marginal,5,0.3542165594699327,0.818183422088623,166.0
shapley-20260606T025022Z-258e3fc2,marginal,6,0.4100451313133817,0.9894695281982422,180.76644706726074
shapley-20260606T025046Z-425275ea,conditional,1,0.09976668492345193,0.3002033233642578,32.0
shapley-20260606T025046Z-425275ea,conditional,2,0.10771317970102241,0.3030298948287964,78.0
shapley-20260606T025046Z-425275ea,conditional,3,0.104207530597705,0.2967063188552856,121.0
shapley-20260606T025046Z-425275ea,conditional,4,0.11147578398413312,0.3211150765419006,150.0
shapley-20260606T025046Z-425275ea,conditional,5,0.1204021820249181,0.3484416604042053,170.0
shapley-20260606T025046Z-425275ea,conditional,6,0.135054505934022,0.425947904586792,187.48339295387268
