epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12960349999957543,,1024,32,marginal
69,69,B,1,0.04768029999831924,,1600,50,marginal
89,89,B,2,0.04739030000018829,,1600,50,marginal
109,109,B,3,0.045574499999929685,,1600,50,marginal
129,129,B,4,0.04606280000007246,,1600,50,marginal
169,169,B,5,0.04656369999975141,,1600,50,marginal
