node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase
0,00000,0,1.0,-1.6187433004379272,3.11366868019104,0.49333882331848145,32.0,0.0,1.0,0.19632266461849213,32,0.0,49,0,1
1,10000,1,0.4000000059604645,-1.4966325759887695,2.5405619144439697,0.30065274238586426,32.0,0.0,1.0,0.06199195235967636,32,0.0,49,0,1
2,01000,1,0.4000000059604645,-0.6597608327865601,0.5582636594772339,0.1229793131351471,32.0,0.0,1.0,0.04000820592045784,32,0.0,49,0,1
3,11000,2,0.20000000298023224,-0.5003732442855835,0.3021126389503479,0.051739245653152466,32.0,0.0,1.0,0.013650858774781227,32,0.0,49,0,1
4,00100,1,0.4000000059604645,-1.412459373474121,2.3470282554626465,0.35198676586151123,32.0,0.0,1.0,0.06699380278587341,32,0.0,49,0,1
5,10100,2,0.20000000298023224,-1.333173394203186,2.0453033447265625,0.2679520845413208,32.0,0.0,1.0,0.029789792373776436,32,0.0,49,0,1
6,01100,2,0.20000000298023224,-0.5084207057952881,0.38106393814086914,0.12257233262062073,32.0,0.0,1.0,0.020471805706620216,32,0.0,49,0,1
7,11100,3,0.20000000298023224,-0.3279871344566345,0.15297117829322815,0.0453956201672554,32.0,0.0,1.0,0.012849961407482624,32,0.0,49,0,1
8,00010,1,0.4000000059604645,-1.238618016242981,1.8693844079971313,0.33520984649658203,32.0,0.0,1.0,0.06540185213088989,32,0.0,49,0,1
9,10010,2,0.20000000298023224,-1.2124545574188232,1.684473991394043,0.21442794799804688,32.0,0.0,1.0,0.026754355058073997,32,0.0,49,0,1
10,01010,2,0.20000000298023224,-0.5344134569168091,0.37616944313049316,0.09057170152664185,32.0,0.0,1.0,0.017738102003932,32,0.0,49,0,1
11,11010,3,0.20000000298023224,-0.37379127740859985,0.17733633518218994,0.037616416811943054,32.0,0.0,1.0,0.011786950752139091,32,0.0,49,0,1
12,00110,2,0.20000000298023224,-1.1755456924438477,1.554718255996704,0.17281055450439453,32.0,0.0,1.0,0.024120386689901352,32,0.0,49,0,1
13,10110,3,0.20000000298023224,-1.0828747749328613,1.3453885316848755,0.17277073860168457,32.0,0.0,1.0,0.024117721244692802,32,0.0,49,0,1
14,01110,3,0.20000000298023224,-0.17998391389846802,0.04870674014091492,0.016312532126903534,32.0,0.0,1.0,0.008103471249341965,32,0.0,49,0,1
15,11110,4,0.4000000059604645,-0.10041776299476624,0.025238409638404846,0.015154682099819183,32.0,0.0,1.0,0.014693466015160084,32,0.0,49,0,1
16,00001,1,0.4000000059604645,-1.4067637920379639,2.21006178855896,0.2310774326324463,32.0,0.0,1.0,0.054471053183078766,32,0.0,49,0,1
17,10001,2,0.20000000298023224,-1.3697865009307861,2.3064754009246826,0.4301602840423584,32.0,0.0,1.0,0.03747750073671341,32,0.0,49,0,1
18,01001,2,0.20000000298023224,-0.6242749094963074,0.5026964545249939,0.1129772961139679,32.0,0.0,1.0,0.019694143906235695,32,0.0,49,0,1
19,11001,3,0.20000000298023224,-0.43527358770370483,0.20929545164108276,0.01983235776424408,32.0,0.0,1.0,0.00883244164288044,32,0.0,49,0,1
20,00101,2,0.20000000298023224,-1.2129361629486084,1.666067361831665,0.19485318660736084,32.0,0.0,1.0,0.025550691410899162,32,0.0,49,0,1
21,10101,3,0.20000000298023224,-1.2418608665466309,1.7460923194885254,0.203873872756958,32.0,0.0,1.0,0.026112547144293785,32,0.0,49,0,1
22,01101,3,0.20000000298023224,-0.3258616328239441,0.14955997467041016,0.04337417334318161,32.0,0.0,1.0,0.012583120726048946,32,0.0,49,0,1
23,11101,4,0.4000000059604645,-0.20223605632781982,0.0734480619430542,0.03254863992333412,32.0,0.0,1.0,0.021068105474114418,32,0.0,49,0,1
24,00011,2,0.20000000298023224,-1.405747890472412,2.266251802444458,0.29012465476989746,32.0,0.0,1.0,0.03095727413892746,32,0.0,49,0,1
25,10011,3,0.20000000298023224,-1.3125439882278442,1.9717602729797363,0.24898850917816162,32.0,0.0,1.0,0.028752341866493225,32,0.0,49,0,1
26,01011,3,0.20000000298023224,-0.3833027482032776,0.1735435128211975,0.02662251889705658,32.0,0.0,1.0,0.010074746794998646,32,0.0,49,0,1
27,11011,4,0.4000000059604645,-0.2605750560760498,0.07911521941423416,0.011215858161449432,32.0,0.0,1.0,0.012780296616256237,32,0.0,49,0,1
28,00111,3,0.20000000298023224,-0.9917453527450562,1.1380624771118164,0.15450364351272583,32.0,0.0,1.0,0.02286146767437458,32,0.0,49,0,1
29,10111,4,0.4000000059604645,-1.0453407764434814,1.213896632194519,0.12115931510925293,32.0,0.0,1.0,0.03971848264336586,32,0.0,49,0,1
30,01111,4,0.4000000059604645,-0.12301533669233322,0.027301281690597534,0.01216850895434618,32.0,0.0,1.0,0.01327039860188961,32,0.0,49,0,1
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974513,32,0.0,49,0,1
0,00000,0,1.0,-1.6511199474334717,3.139167070388794,0.41297006607055664,256.0,32.0,0.9090909361839294,0.17810633778572083,320,0.0,69,1,2
1,10000,1,0.4000000059604645,-1.4898812770843506,2.4999301433563232,0.2801840305328369,128.0,32.0,0.75,0.059352096170186996,96,0.0,69,1,2
2,01000,1,0.4000000059604645,-0.6597608327865601,0.5582636594772339,0.1229793131351471,32.0,0.0,1.0,0.03965901955962181,0,0.0,69,1,2
3,11000,2,0.20000000298023224,-0.5687088370323181,0.4150848388671875,0.09165510535240173,96.0,32.0,0.6666666865348816,0.01768718659877777,64,0.0,69,1,2
4,00100,1,0.4000000059604645,-1.3949925899505615,2.2399284839630127,0.2939242124557495,160.0,32.0,0.800000011920929,0.06076576188206673,128,0.0,69,1,2
5,10100,2,0.20000000298023224,-1.333173394203186,2.0453033447265625,0.2679520845413208,32.0,0.0,1.0,0.02953207679092884,0,0.0,69,1,2
6,01100,2,0.20000000298023224,-0.5084207057952881,0.38106393814086914,0.12257233262062073,32.0,0.0,1.0,0.020297501236200333,0,0.0,69,1,2
7,11100,3,0.20000000298023224,-0.3279871344566345,0.15297117829322815,0.0453956201672554,32.0,0.0,1.0,0.01274388562887907,0,0.0,69,1,2
8,00010,1,0.4000000059604645,-1.468083143234253,2.601820468902588,0.4465522766113281,192.0,32.0,0.8333333134651184,0.07466666400432587,160,0.0,69,1,2
9,10010,2,0.20000000298023224,-1.2124545574188232,1.684473991394043,0.21442794799804688,32.0,0.0,1.0,0.026523811742663383,0,0.0,69,1,2
10,01010,2,0.20000000298023224,-0.49396657943725586,0.31468987464904785,0.07068689167499542,64.0,32.0,0.5,0.015654610469937325,32,0.0,69,1,2
11,11010,3,0.20000000298023224,-0.37379127740859985,0.17733633518218994,0.037616416811943054,32.0,0.0,1.0,0.01169038936495781,0,0.0,69,1,2
12,00110,2,0.20000000298023224,-1.1515934467315674,1.5134811401367188,0.18731367588043213,64.0,32.0,0.5,0.024855555966496468,32,0.0,69,1,2
13,10110,3,0.20000000298023224,-1.1169986724853516,1.4382314682006836,0.1905454397201538,64.0,32.0,0.5,0.025060471147298813,32,0.0,69,1,2
14,01110,3,0.20000000298023224,-0.22834685444831848,0.09182160347700119,0.03967931866645813,64.0,32.0,0.5,0.011979610659182072,32,0.0,69,1,2
15,11110,4,0.4000000059604645,-0.11139096319675446,0.033523254096508026,0.02111530676484108,96.0,32.0,0.6666666865348816,0.017018930986523628,64,0.0,69,1,2
16,00001,1,0.4000000059604645,-1.4210090637207031,2.267164468765259,0.24789762496948242,64.0,32.0,0.5,0.055887188762426376,32,0.0,69,1,2
17,10001,2,0.20000000298023224,-1.3896996974945068,2.204054117202759,0.2727888822555542,128.0,32.0,0.75,0.029788440093398094,96,0.0,69,1,2
18,01001,2,0.20000000298023224,-0.5799888372421265,0.42271268367767334,0.08632564544677734,224.0,32.0,0.8571428656578064,0.01719476841390133,192,0.0,69,1,2
