epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1306684999999561,,1024,32,baseline
69,69,B,1,0.04939310000008845,,1600,50,baseline
89,89,B,2,0.047887499998978456,,1600,50,baseline
109,109,B,3,0.044882200001666206,,1600,50,baseline
129,129,B,4,0.06292179999945802,,1600,50,baseline
169,169,B,5,0.045337699999436154,,1600,50,baseline
