hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4900000678608194e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.00038210002094274387,200
KLBetaSchedulerCallback.on_batch_begin,0.002183900127420202,1400
KLBetaSchedulerCallback.on_batch_end,0.002757699927315116,1400
KLBetaSchedulerCallback.on_epoch_end,0.0027018999862775672,200
KLBetaSchedulerCallback.on_train_end,1.3000026228837669e-06,1
