epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07819737493991852,0.08225598931312561,positive_share
49,0,1,fac,216,0.5396616458892822,0.5676712393760681,positive_share
49,0,1,kar,64,0.19807250797748566,0.20835290849208832,positive_share
49,0,1,zer,47,0.1334211230278015,0.1403459757566452,positive_share
49,0,1,mor,6,0.0013061007484793663,0.0013738902052864432,positive_share
69,1,2,fou,76,0.07045217603445053,0.07865919172763824,positive_share
69,1,2,fac,216,0.5226238965988159,0.5835046768188477,positive_share
69,1,2,kar,64,0.177774116396904,0.19848312437534332,positive_share
69,1,2,zer,47,0.12481342256069183,0.13935300707817078,positive_share
69,1,2,mor,6,-0.002626969013363123,0.0,positive_share
89,2,3,fou,76,0.06840281188488007,0.07710742205381393,positive_share
89,2,3,fac,216,0.5150290727615356,0.5805692076683044,positive_share
89,2,3,kar,64,0.17461329698562622,0.1968337446451187,positive_share
89,2,3,zer,47,0.12150400876998901,0.1369660198688507,positive_share
89,2,3,mor,6,0.007561391219496727,0.008523616939783096,positive_share
109,3,4,fou,76,0.05858752131462097,0.06661806255578995,positive_share
109,3,4,fac,216,0.5137649774551392,0.584186315536499,positive_share
109,3,4,kar,64,0.17088784277439117,0.19431129097938538,positive_share
109,3,4,zer,47,0.12251805514097214,0.13931149244308472,positive_share
109,3,4,mor,6,0.013695653527975082,0.015572904609143734,positive_share
129,4,5,fou,76,0.04582066461443901,0.05472385883331299,positive_share
129,4,5,fac,216,0.5007809996604919,0.598085343837738,positive_share
129,4,5,kar,64,0.1686582714319229,0.20142945647239685,positive_share
129,4,5,zer,47,0.12204702198505402,0.1457613855600357,positive_share
129,4,5,mor,6,-0.002615336561575532,0.0,positive_share
169,5,6,fou,76,0.04715323448181152,0.056788910180330276,positive_share
169,5,6,fac,216,0.5004892349243164,0.602763295173645,positive_share
169,5,6,kar,64,0.16532300412654877,0.19910645484924316,positive_share
169,5,6,zer,47,0.11735919862985611,0.14134132862091064,positive_share
169,5,6,mor,6,-0.00037561694625765085,0.0,positive_share
