epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.0627623125910759,0.04558629170060158,positive_share
49,0,1,fac,216,0.9051213264465332,0.6574187874794006,positive_share
49,0,1,kar,64,0.2126694917678833,0.15446871519088745,positive_share
49,0,1,zer,47,0.13713879883289337,0.09960833191871643,positive_share
49,0,1,mor,6,0.05908842012286186,0.042917825281620026,positive_share
69,1,2,fou,76,0.04401461035013199,0.030154947191476822,positive_share
69,1,2,fac,216,0.9521285891532898,0.6523149609565735,positive_share
69,1,2,kar,64,0.24756741523742676,0.16961146891117096,positive_share
69,1,2,zer,47,0.14351074397563934,0.09832096844911575,positive_share
69,1,2,mor,6,0.07239352911710739,0.049597691744565964,positive_share
89,2,3,fou,76,0.06720009446144104,0.04306013882160187,positive_share
89,2,3,fac,216,0.9888558387756348,0.633634090423584,positive_share
89,2,3,kar,64,0.26150432229042053,0.16756542026996613,positive_share
89,2,3,zer,47,0.17089641094207764,0.10950613766908646,positive_share
89,2,3,mor,6,0.07215368002653122,0.04623427242040634,positive_share
109,3,4,fou,76,0.1091618612408638,0.0607539638876915,positive_share
109,3,4,fac,216,1.11398184299469,0.6199858784675598,positive_share
109,3,4,kar,64,0.2868558168411255,0.15964941680431366,positive_share
109,3,4,zer,47,0.1935388445854187,0.10771392285823822,positive_share
109,3,4,mor,6,0.0932474434375763,0.051896803081035614,positive_share
129,4,5,fou,76,0.09104650467634201,0.046741239726543427,positive_share
129,4,5,fac,216,1.192865252494812,0.6123903393745422,positive_share
129,4,5,kar,64,0.3126167058944702,0.16049042344093323,positive_share
129,4,5,zer,47,0.23711928725242615,0.12173173576593399,positive_share
129,4,5,mor,6,0.11423608660697937,0.058646250516176224,positive_share
169,5,6,fou,76,0.12266828864812851,0.058268386870622635,positive_share
169,5,6,fac,216,1.2625049352645874,0.5996996164321899,positive_share
169,5,6,kar,64,0.33968108892440796,0.16135114431381226,positive_share
169,5,6,zer,47,0.22469405829906464,0.10673141479492188,positive_share
169,5,6,mor,6,0.15568049252033234,0.073949433863163,positive_share
