run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T022942Z-1d6ff089,baseline,1,0.10216938147641483,0.380400538444519,32.0
shapley-20260606T022942Z-1d6ff089,baseline,2,0.10748281690030122,0.2950321435928345,78.0
shapley-20260606T022942Z-1d6ff089,baseline,3,0.1714630233691423,0.634671688079834,113.0
shapley-20260606T022942Z-1d6ff089,baseline,4,0.22506535007414638,0.9678409099578856,133.0
shapley-20260606T022942Z-1d6ff089,baseline,5,0.2707125740780611,1.142561674118042,157.0
shapley-20260606T022942Z-1d6ff089,baseline,6,0.31477642041863874,1.3467659950256348,169.0819764137268
shapley-20260606T023006Z-4f033588,marginal,1,0.15431115307728757,0.5448789596557617,32.0
shapley-20260606T023006Z-4f033588,marginal,2,0.18133564907475372,0.4308314323425293,81.0
shapley-20260606T023006Z-4f033588,marginal,3,0.21765569093986412,0.5919010639190674,120.0
shapley-20260606T023006Z-4f033588,marginal,4,0.26340986206196243,0.6760351657867432,142.0
shapley-20260606T023006Z-4f033588,marginal,5,0.3589585489826277,0.7921755313873291,167.0
shapley-20260606T023006Z-4f033588,marginal,6,0.3997736828168854,0.911979913711548,186.07009315490723
shapley-20260606T023030Z-f9dd88fb,conditional,1,0.12329731553836604,0.3560541272163391,32.0
shapley-20260606T023030Z-f9dd88fb,conditional,2,0.11281341027279264,0.2912937998771667,82.0
shapley-20260606T023030Z-f9dd88fb,conditional,3,0.11456282516519418,0.3116600513458252,118.0
shapley-20260606T023030Z-f9dd88fb,conditional,4,0.12357435912963408,0.3287438154220581,148.0
shapley-20260606T023030Z-f9dd88fb,conditional,5,0.1297783008412807,0.3519603013992309,172.0
shapley-20260606T023030Z-f9dd88fb,conditional,6,0.1321315025888907,0.3366118669509887,188.67827892303467
