epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1264659000007668,,1024,32,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
69,69,B,1,0.0627061000013782,,1600,50,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
89,89,B,2,0.0433530000009341,,1600,50,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
109,109,B,3,0.0516358999993826,,1600,50,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
129,129,B,4,0.0481784000003244,,1600,50,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
169,169,B,5,0.0423111999989487,,1600,50,baseline,shapley-20260606T022942Z-1d6ff089,shapley,baseline
49,49,B,0,0.1322249000004376,,1024,32,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
69,69,B,1,0.0572332000010646,,1600,50,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
89,89,B,2,0.0548467000007804,,1600,50,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
109,109,B,3,0.0492570999995223,,1600,50,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
129,129,B,4,0.0601174999974318,,1600,50,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
169,169,B,5,0.0532062999991467,,1600,50,marginal,shapley-20260606T023006Z-4f033588,shapley,marginal
49,49,B,0,0.1445781000002171,,1024,32,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
69,69,B,1,0.0832478000011178,,1600,50,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
89,89,B,2,0.0758386999987124,,1600,50,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
109,109,B,3,0.0762864999996963,,1600,50,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
129,129,B,4,0.0825925999997707,,1600,50,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
169,169,B,5,0.0748899999998684,,1600,50,conditional,shapley-20260606T023030Z-f9dd88fb,shapley,conditional
