epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1394594999983383,,1024,32,marginal
69,69,B,1,0.05841030000010505,,1600,50,marginal
89,89,B,2,0.048052199999801815,,1600,50,marginal
109,109,B,3,0.051078999997116625,,1600,50,marginal
129,129,B,4,0.04762330000085058,,1600,50,marginal
169,169,B,5,0.05467540000245208,,1600,50,marginal
