epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.15578815340995789,0.09306571632623672,positive_share
49,0,1,fac,216,0.9782652854919434,0.584402322769165,positive_share
49,0,1,kar,64,0.23703265190124512,0.14160007238388062,positive_share
49,0,1,zer,47,0.19972018897533417,0.11931011825799942,positive_share
49,0,1,mor,6,0.10315226018428802,0.06162175163626671,positive_share
69,1,2,fou,76,0.13635621964931488,0.0869399756193161,positive_share
69,1,2,fac,216,0.9518681168556213,0.6069058775901794,positive_share
69,1,2,kar,64,0.20706583559513092,0.13202403485774994,positive_share
69,1,2,zer,47,0.1906505674123764,0.12155774980783463,positive_share
69,1,2,mor,6,0.08245433121919632,0.052572425454854965,positive_share
89,2,3,fou,76,0.14768730103969574,0.09008850157260895,positive_share
89,2,3,fac,216,0.9874567985534668,0.6023436188697815,positive_share
89,2,3,kar,64,0.2151733934879303,0.1312546730041504,positive_share
89,2,3,zer,47,0.19048485159873962,0.11619479209184647,positive_share
89,2,3,mor,6,0.09855560958385468,0.0601184219121933,positive_share
109,3,4,fou,76,0.13976183533668518,0.0827515721321106,positive_share
109,3,4,fac,216,1.0152883529663086,0.6011419892311096,positive_share
109,3,4,kar,64,0.2138781100511551,0.12663507461547852,positive_share
109,3,4,zer,47,0.2197697013616562,0.13012342154979706,positive_share
109,3,4,mor,6,0.10023462772369385,0.059347912669181824,positive_share
129,4,5,fou,76,0.16828611493110657,0.09105835109949112,positive_share
129,4,5,fac,216,1.0755741596221924,0.5819850564002991,positive_share
129,4,5,kar,64,0.24850158393383026,0.13446234166622162,positive_share
129,4,5,zer,47,0.22621433436870575,0.12240287661552429,positive_share
129,4,5,mor,6,0.12953691184520721,0.07009144872426987,positive_share
169,5,6,fou,76,0.1488289088010788,0.07914576679468155,positive_share
169,5,6,fac,216,1.1430984735488892,0.6078886985778809,positive_share
169,5,6,kar,64,0.2581386864185333,0.13727565109729767,positive_share
169,5,6,zer,47,0.20027023553848267,0.10650176554918289,positive_share
169,5,6,mor,6,0.13010430335998535,0.0691882073879242,positive_share
