epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13576260000263574,,1024,32,baseline
69,69,B,1,0.05345820000002277,,1600,50,baseline
89,89,B,2,0.04439510000156588,,1600,50,baseline
109,109,B,3,0.045076499998685904,,1600,50,baseline
129,129,B,4,0.045867400000133784,,1600,50,baseline
169,169,B,5,0.04137769999942975,,1600,50,baseline
