run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T015726Z-fad18651,baseline,none,0.29162637591361995,True,27,1.986089999998512,0.277739405632019
pix_only-20260606T015750Z-4ef523c1,pix_only,none,0.29162637591361995,True,20,1.5741519999974116,0.2728447318077087
shapley-20260606T015815Z-99915c1b,shapley,baseline,0.29162637591361995,True,25,1.832628999998633,0.2775978744029999
shapley-20260606T015839Z-b7fd1a70,shapley,marginal,0.29162637591361995,True,24,1.76441689999956,0.2788853049278259
shapley-20260606T015906Z-b9ad4c8a,shapley,conditional,0.29162637591361995,True,27,2.4352330999990954,0.2811925560235977
