run_id,training_type,shapley_tactic,latent_dim,started_at,ended_at,duration_sec,epochs,final_loss,final_recon,final_recon_base,final_pix_recon,final_aux_recon_base,final_kl,final_val_loss,final_val_recon,final_val_recon_base,final_val_pix_recon,final_val_aux_recon_base,final_val_kl
baseline-20260606T015726Z-fad18651,baseline,none,8,2026-06-06T01:57:13.409660+00:00,2026-06-06T01:57:26.465600+00:00,13.055974900000365,200,1.2404400621141707,0.7573711190904889,0.7573711105755397,0.41061313237462727,0.4334474631718227,5.212547234126499,1.0618678331375122,0.5998468995094299,0.5998468995094299,0.3173450082540512,0.3531273305416107,4.985429048538208
