run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T015815Z-99915c1b,baseline,1,0.07749285861791573,0.2483847141265869,32.0
shapley-20260606T015815Z-99915c1b,baseline,2,0.11329216526064552,0.3259127140045166,77.0
shapley-20260606T015815Z-99915c1b,baseline,3,0.14271816010295876,0.4951775074005127,114.0
shapley-20260606T015815Z-99915c1b,baseline,4,0.20998567897913742,0.6975066661834717,144.0
shapley-20260606T015815Z-99915c1b,baseline,5,0.256082276442612,0.8807907104492188,160.0
shapley-20260606T015815Z-99915c1b,baseline,6,0.2940664195411955,1.0172216892242432,175.2539942264557
shapley-20260606T015839Z-b7fd1a70,marginal,1,0.14172351258457636,0.6114604473114014,32.0
shapley-20260606T015839Z-b7fd1a70,marginal,2,0.17237445327918974,0.4984686374664306,81.0
shapley-20260606T015839Z-b7fd1a70,marginal,3,0.21904865317628716,0.587989330291748,122.0
shapley-20260606T015839Z-b7fd1a70,marginal,4,0.2688230812491383,0.6471021175384521,155.0
shapley-20260606T015839Z-b7fd1a70,marginal,5,0.34812727980897756,0.8803877830505371,172.0
shapley-20260606T015839Z-b7fd1a70,marginal,6,0.42907623434439296,1.0675694942474363,190.67896270751953
shapley-20260606T015906Z-b9ad4c8a,conditional,1,0.11108465224242531,0.3212698101997375,32.0
shapley-20260606T015906Z-b9ad4c8a,conditional,2,0.10947648331057276,0.3141030669212341,82.0
shapley-20260606T015906Z-b9ad4c8a,conditional,3,0.12107661098707463,0.2883679270744324,121.0
shapley-20260606T015906Z-b9ad4c8a,conditional,4,0.12707024465635183,0.3300906419754028,157.0
shapley-20260606T015906Z-b9ad4c8a,conditional,5,0.13804448431619673,0.3750985264778137,179.0
shapley-20260606T015906Z-b9ad4c8a,conditional,6,0.14467164118104844,0.4320377111434936,185.09568428993225
