epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.08863155543804169,0.06296087056398392,positive_share
49,0,1,fac,216,0.9275200366973877,0.6588789224624634,positive_share
49,0,1,kar,64,0.1845998615026474,0.13113351166248322,positive_share
49,0,1,zer,47,0.12291192263364792,0.0873124822974205,positive_share
49,0,1,mor,6,0.08406105637550354,0.05971413850784302,positive_share
69,1,2,fou,76,0.0837438553571701,0.059383001178503036,positive_share
69,1,2,fac,216,0.9127079248428345,0.6472037434577942,positive_share
69,1,2,kar,64,0.2031712532043457,0.14406929910182953,positive_share
69,1,2,zer,47,0.1362735629081726,0.0966319665312767,positive_share
69,1,2,mor,6,0.07433616369962692,0.052711982280015945,positive_share
89,2,3,fou,76,0.1023411750793457,0.0650322362780571,positive_share
89,2,3,fac,216,0.9814613461494446,0.6236651539802551,positive_share
89,2,3,kar,64,0.22503148019313812,0.14299523830413818,positive_share
89,2,3,zer,47,0.17879672348499298,0.11361557245254517,positive_share
89,2,3,mor,6,0.08606834709644318,0.05469174310564995,positive_share
109,3,4,fou,76,0.10326159745454788,0.06083914637565613,positive_share
109,3,4,fac,216,1.0633033514022827,0.6264716982841492,positive_share
109,3,4,kar,64,0.2505929172039032,0.1476430743932724,positive_share
109,3,4,zer,47,0.19016025960445404,0.11203765869140625,positive_share
109,3,4,mor,6,0.08997061103582382,0.05300842970609665,positive_share
129,4,5,fou,76,0.1005953699350357,0.054194673895835876,positive_share
129,4,5,fac,216,1.1306707859039307,0.609136700630188,positive_share
129,4,5,kar,64,0.27657145261764526,0.1489998996257782,positive_share
129,4,5,zer,47,0.2351900339126587,0.1267060935497284,positive_share
129,4,5,mor,6,0.11315780133008957,0.06096254661679268,positive_share
169,5,6,fou,76,0.10607148706912994,0.05405571684241295,positive_share
169,5,6,fac,216,1.1888045072555542,0.6058337092399597,positive_share
169,5,6,kar,64,0.3182889223098755,0.16220510005950928,positive_share
169,5,6,zer,47,0.21940432488918304,0.11181193590164185,positive_share
169,5,6,mor,6,0.12969286739826202,0.0660935491323471,positive_share
