run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T030058Z-b3505534,baseline,1,0.07198324018099807,0.2184611558914184,32.0
shapley-20260606T030058Z-b3505534,baseline,2,0.08817901385191357,0.2374064922332763,81.0
shapley-20260606T030058Z-b3505534,baseline,3,0.1303349634399637,0.4199090003967285,116.0
shapley-20260606T030058Z-b3505534,baseline,4,0.19141327040415487,0.8702006340026855,146.0
shapley-20260606T030058Z-b3505534,baseline,5,0.2307378255864023,1.0202600955963137,165.0
shapley-20260606T030058Z-b3505534,baseline,6,0.2965702602741657,1.1090247631072998,176.2613809108734
shapley-20260606T030123Z-6c8584c2,marginal,1,0.1652975604520179,0.7309234142303467,32.0
shapley-20260606T030123Z-6c8584c2,marginal,2,0.18602466606535015,0.5453214645385742,77.0
shapley-20260606T030123Z-6c8584c2,marginal,3,0.22389892477076498,0.5701615810394287,112.0
shapley-20260606T030123Z-6c8584c2,marginal,4,0.27397861471399665,0.6739802360534668,135.0
shapley-20260606T030123Z-6c8584c2,marginal,5,0.3287924068281427,0.912144899368286,156.0
shapley-20260606T030123Z-6c8584c2,marginal,6,0.3900586898671463,0.9868564605712892,170.94716787338257
shapley-20260606T030147Z-2e0e8257,conditional,1,0.14510703304404157,0.4430118799209595,32.0
shapley-20260606T030147Z-2e0e8257,conditional,2,0.12469525026244804,0.415969967842102,76.0
shapley-20260606T030147Z-2e0e8257,conditional,3,0.1254134297414566,0.2958287000656128,115.0
shapley-20260606T030147Z-2e0e8257,conditional,4,0.13483158981398444,0.3275399208068847,142.0
shapley-20260606T030147Z-2e0e8257,conditional,5,0.1390439463939401,0.3383790254592895,164.0
shapley-20260606T030147Z-2e0e8257,conditional,6,0.14249252141598842,0.3453778624534607,175.91476106643677
