epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1256382999999914,,1024,32,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
69,69,B,1,0.0518964000002597,,1600,50,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
89,89,B,2,0.0442151999995985,,1600,50,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
109,109,B,3,0.0488848999993933,,1600,50,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
129,129,B,4,0.0480781999976898,,1600,50,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
169,169,B,5,0.0535310999985085,,1600,50,baseline,shapley-20260606T030058Z-b3505534,shapley,baseline
49,49,B,0,0.1302742999978363,,1024,32,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
69,69,B,1,0.0546906999989005,,1600,50,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
89,89,B,2,0.0458261999992828,,1600,50,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
109,109,B,3,0.0457253000022319,,1600,50,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
129,129,B,4,0.0465136999991955,,1600,50,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
169,169,B,5,0.0449738999996043,,1600,50,marginal,shapley-20260606T030123Z-6c8584c2,shapley,marginal
49,49,B,0,0.1460860000006505,,1024,32,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
69,69,B,1,0.0834682000022439,,1600,50,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
89,89,B,2,0.0814074000008986,,1600,50,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
109,109,B,3,0.0777202999997825,,1600,50,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
129,129,B,4,0.0812723000017285,,1600,50,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
169,169,B,5,0.0776828000016394,,1600,50,conditional,shapley-20260606T030147Z-2e0e8257,shapley,conditional
