predictor,feature,feature_group,feature_mse
global_mean,fac_004,fac,1.13367760181427
global_mean,fac_005,fac,0.9082079529762268
global_mean,fac_006,fac,1.0293993949890137
global_mean,fac_007,fac,1.0144354104995728
global_mean,fac_008,fac,0.982207179069519
global_mean,fac_009,fac,1.0455509424209595
global_mean,fac_010,fac,1.0063058137893677
global_mean,fac_011,fac,1.0104392766952515
global_mean,fac_012,fac,1.0006474256515503
global_mean,fac_013,fac,0.9626653790473938
global_mean,fac_014,fac,0.9377040863037109
global_mean,fac_015,fac,0.9121918678283691
global_mean,fac_016,fac,1.2248640060424805
global_mean,fac_017,fac,1.0440495014190674
global_mean,fac_018,fac,0.9567827582359314
global_mean,fac_019,fac,1.005698561668396
global_mean,fac_020,fac,0.9418119192123413
global_mean,fac_021,fac,1.0183894634246826
global_mean,fac_022,fac,1.102085828781128
global_mean,fac_023,fac,1.0285335779190063
global_mean,fac_024,fac,1.0681201219558716
global_mean,fac_025,fac,0.9703435301780701
global_mean,fac_026,fac,1.0410680770874023
global_mean,fac_027,fac,0.9568278789520264
global_mean,fac_028,fac,0.9090986847877502
global_mean,fac_029,fac,0.9292497038841248
global_mean,fac_030,fac,0.9813470244407654
global_mean,fac_031,fac,1.0052471160888672
global_mean,fac_032,fac,1.063175082206726
global_mean,fac_033,fac,1.0007401704788208
global_mean,fac_034,fac,1.0050973892211914
global_mean,fac_035,fac,0.9425114393234253
global_mean,fac_036,fac,0.9865424633026123
global_mean,fac_037,fac,1.03152334690094
global_mean,fac_038,fac,1.0472217798233032
global_mean,fac_039,fac,0.9161036610603333
global_mean,fac_040,fac,0.9727998971939087
global_mean,fac_041,fac,0.9501781463623047
global_mean,fac_042,fac,0.9554569721221924
global_mean,fac_043,fac,1.0929436683654785
global_mean,fac_044,fac,1.0392699241638184
global_mean,fac_045,fac,0.8743379712104797
global_mean,fac_046,fac,1.0469263792037964
global_mean,fac_047,fac,0.9437738656997681
global_mean,fac_048,fac,0.9645301699638367
global_mean,fac_049,fac,1.0312304496765137
global_mean,fac_050,fac,1.0395466089248657
global_mean,fac_051,fac,0.9534652233123779
global_mean,fac_052,fac,0.9526394605636597
global_mean,fac_053,fac,0.9763448238372803
global_mean,fac_054,fac,1.0532565116882324
global_mean,fac_055,fac,1.0781699419021606
global_mean,fac_056,fac,1.063175082206726
global_mean,fac_057,fac,0.9060357809066772
global_mean,fac_058,fac,1.0237722396850586
global_mean,fac_059,fac,0.9430711269378662
global_mean,fac_060,fac,0.9895505309104919
global_mean,fac_061,fac,0.9665226936340332
global_mean,fac_062,fac,1.0534121990203857
global_mean,fac_063,fac,1.0124925374984741
global_mean,fac_064,fac,0.9335819482803345
global_mean,fac_065,fac,0.9232420921325684
global_mean,fac_066,fac,1.0666966438293457
global_mean,fac_067,fac,1.0170685052871704
global_mean,fac_068,fac,0.996317982673645
global_mean,fac_069,fac,1.0366982221603394
global_mean,fac_070,fac,1.0239742994308472
global_mean,fac_071,fac,0.9219186305999756
global_mean,fac_072,fac,1.0207161903381348
global_mean,fac_073,fac,1.0317039489746094
global_mean,fac_074,fac,1.004122257232666
global_mean,fac_075,fac,0.9377147555351257
global_mean,fac_076,fac,1.101989984512329
global_mean,fac_077,fac,1.0754069089889526
global_mean,fac_078,fac,0.8779418468475342
global_mean,fac_079,fac,1.011200189590454
global_mean,fac_080,fac,1.0225387811660767
global_mean,fac_081,fac,0.9423734545707703
global_mean,fac_082,fac,0.9835951924324036
global_mean,fac_083,fac,0.9607300758361816
global_mean,fac_084,fac,0.9876658916473389
global_mean,fac_085,fac,1.0517116785049438
global_mean,fac_086,fac,0.9989034533500671
global_mean,fac_087,fac,0.9073331952095032
global_mean,fac_088,fac,1.1280369758605957
global_mean,fac_089,fac,1.0360122919082642
global_mean,fac_090,fac,0.9038133025169373
global_mean,fac_091,fac,0.9438146352767944
global_mean,fac_092,fac,1.0562303066253662
global_mean,fac_093,fac,0.9927361011505127
global_mean,fac_094,fac,0.9892665147781372
global_mean,fac_095,fac,0.9215326905250549
global_mean,fac_096,fac,0.9395700097084045
global_mean,fac_097,fac,0.9686194658279419
global_mean,fac_098,fac,1.012099266052246
global_mean,fac_099,fac,0.8999795317649841
global_mean,fac_100,fac,1.113099455833435
global_mean,fac_101,fac,1.0236324071884155
global_mean,fac_102,fac,1.0298264026641846
global_mean,fac_103,fac,1.06444251537323
global_mean,fac_104,fac,1.0534875392913818
global_mean,fac_105,fac,0.8874780535697937
global_mean,fac_106,fac,0.8925225734710693
global_mean,fac_107,fac,0.9337403178215027
global_mean,fac_108,fac,1.0069897174835205
global_mean,fac_109,fac,0.8746142387390137
global_mean,fac_110,fac,1.0353163480758667
global_mean,fac_111,fac,0.9779194593429565
global_mean,fac_112,fac,0.9505282044410706
global_mean,fac_113,fac,0.9481092095375061
global_mean,fac_114,fac,1.0802130699157715
global_mean,fac_115,fac,0.9682317972183228
global_mean,fac_116,fac,1.0701788663864136
global_mean,fac_117,fac,1.0091272592544556
global_mean,fac_118,fac,1.0081470012664795
global_mean,fac_119,fac,0.9084428548812866
global_mean,fac_120,fac,1.1668906211853027
global_mean,fac_121,fac,0.9212999939918518
global_mean,fac_122,fac,1.029609203338623
global_mean,fac_123,fac,1.010867953300476
global_mean,fac_124,fac,0.9649518728256226
global_mean,fac_125,fac,0.9276143908500671
global_mean,fac_126,fac,1.082324504852295
global_mean,fac_127,fac,0.9291660189628601
global_mean,fac_128,fac,0.9924332499504089
global_mean,fac_129,fac,0.9817184209823608
global_mean,fac_130,fac,0.9738134145736694
global_mean,fac_131,fac,0.9880744218826294
global_mean,fac_132,fac,0.819354772567749
global_mean,fac_133,fac,0.956279993057251
global_mean,fac_134,fac,1.0355547666549683
global_mean,fac_135,fac,0.9032183885574341
global_mean,fac_136,fac,1.031783938407898
global_mean,fac_137,fac,0.9487483501434326
global_mean,fac_138,fac,1.012218952178955
global_mean,fac_139,fac,1.0962917804718018
global_mean,fac_140,fac,0.9076526761054993
global_mean,fac_141,fac,0.9805354475975037
global_mean,fac_142,fac,0.9751145243644714
global_mean,fac_143,fac,0.9377580285072327
global_mean,fac_144,fac,1.0075907707214355
global_mean,fac_145,fac,1.0356125831604004
global_mean,fac_146,fac,1.0433030128479004
global_mean,fac_147,fac,0.9004977941513062
global_mean,fac_148,fac,1.123844861984253
global_mean,fac_149,fac,0.918214738368988
global_mean,fac_150,fac,0.9634044766426086
global_mean,fac_151,fac,1.0689494609832764
global_mean,fac_152,fac,0.9040101766586304
global_mean,fac_153,fac,0.9259795546531677
global_mean,fac_154,fac,1.0690929889678955
global_mean,fac_155,fac,0.955784022808075
global_mean,fac_156,fac,1.0561062097549438
global_mean,fac_157,fac,1.0031629800796509
global_mean,fac_158,fac,0.9461760520935059
global_mean,fac_159,fac,0.9778494238853455
global_mean,fac_160,fac,1.0831165313720703
global_mean,fac_161,fac,1.027659296989441
global_mean,fac_162,fac,0.9182863831520081
global_mean,fac_163,fac,0.974405825138092
global_mean,fac_164,fac,1.019565224647522
global_mean,fac_165,fac,0.9775016903877258
global_mean,fac_166,fac,1.0050973892211914
global_mean,fac_167,fac,0.8992181420326233
global_mean,fac_168,fac,1.0673878192901611
global_mean,fac_169,fac,0.9814517498016357
global_mean,fac_170,fac,1.0402605533599854
global_mean,fac_171,fac,1.0392719507217407
global_mean,fac_172,fac,0.945309042930603
global_mean,fac_173,fac,0.9500153064727783
global_mean,fac_174,fac,1.0188628435134888
global_mean,fac_175,fac,1.0563580989837646
global_mean,fac_176,fac,0.9825260043144226
global_mean,fac_177,fac,1.0137860774993896
global_mean,fac_178,fac,1.0150753259658813
global_mean,fac_179,fac,0.9009336233139038
global_mean,fac_180,fac,0.9933731555938721
global_mean,fac_181,fac,0.8973405361175537
global_mean,fac_182,fac,1.0475693941116333
global_mean,fac_183,fac,0.9698420166969299
global_mean,fac_184,fac,0.94142746925354
global_mean,fac_185,fac,0.9465795755386353
global_mean,fac_186,fac,1.082324504852295
global_mean,fac_187,fac,1.0884286165237427
global_mean,fac_188,fac,0.9312523603439331
global_mean,fac_189,fac,1.0434694290161133
global_mean,fac_190,fac,1.0212560892105103
global_mean,fac_191,fac,0.9117332696914673
global_mean,fac_192,fac,1.0237683057785034
global_mean,fac_193,fac,1.0397064685821533
global_mean,fac_194,fac,0.9824900031089783
global_mean,fac_195,fac,0.8930969834327698
global_mean,fac_196,fac,1.147720456123352
global_mean,fac_197,fac,1.0261049270629883
global_mean,fac_198,fac,1.038274884223938
global_mean,fac_199,fac,1.065399169921875
global_mean,fac_200,fac,1.064755916595459
global_mean,fac_201,fac,0.9984726905822754
global_mean,fac_202,fac,0.9149686694145203
global_mean,fac_203,fac,1.0552747249603271
global_mean,fac_204,fac,1.0918656587600708
global_mean,fac_205,fac,1.0033544301986694
global_mean,fac_206,fac,1.037129521369934
global_mean,fac_207,fac,0.8978400230407715
global_mean,fac_208,fac,1.0113422870635986
global_mean,fac_209,fac,0.9854114055633545
global_mean,fac_210,fac,0.9746550917625427
global_mean,fac_211,fac,0.9897924065589905
global_mean,fac_212,fac,1.0543262958526611
global_mean,fac_213,fac,1.057714581489563
global_mean,fac_214,fac,0.9707882404327393
global_mean,fac_215,fac,0.917911171913147
global_mean,kar_000,kar,1.0180281400680542
global_mean,kar_001,kar,1.0123134851455688
global_mean,kar_002,kar,0.9447160959243774
global_mean,kar_003,kar,0.9467765688896179
global_mean,kar_004,kar,0.95311439037323
global_mean,kar_005,kar,1.0016155242919922
global_mean,kar_006,kar,0.9989452958106995
global_mean,kar_007,kar,1.095310091972351
global_mean,kar_008,kar,0.8305356502532959
global_mean,kar_009,kar,1.0324479341506958
global_mean,kar_010,kar,1.0157279968261719
global_mean,kar_011,kar,0.9639831781387329
global_mean,kar_012,kar,1.0008230209350586
global_mean,kar_013,kar,1.018007516860962
global_mean,kar_014,kar,1.0294959545135498
global_mean,kar_015,kar,1.1712247133255005
global_mean,kar_016,kar,1.040087342262268
global_mean,kar_017,kar,0.9212840795516968
global_mean,kar_018,kar,1.0458813905715942
global_mean,kar_019,kar,0.9450370073318481
global_mean,kar_020,kar,0.9793636202812195
global_mean,kar_021,kar,0.9646590948104858
global_mean,kar_022,kar,1.1563615798950195
global_mean,kar_023,kar,1.1211992502212524
global_mean,kar_024,kar,1.007085919380188
global_mean,kar_025,kar,1.06010103225708
global_mean,kar_026,kar,1.1556923389434814
global_mean,kar_027,kar,0.95058274269104
global_mean,kar_028,kar,1.1172232627868652
global_mean,kar_029,kar,1.050369381904602
global_mean,kar_030,kar,1.0301908254623413
global_mean,kar_031,kar,0.9979653358459473
global_mean,kar_032,kar,0.9964627623558044
global_mean,kar_033,kar,0.8609253764152527
global_mean,kar_034,kar,0.9609388709068298
global_mean,kar_035,kar,0.9655567407608032
global_mean,kar_036,kar,1.0179762840270996
global_mean,kar_037,kar,1.0494475364685059
global_mean,kar_038,kar,0.9054581522941589
global_mean,kar_039,kar,0.9571171402931213
global_mean,kar_040,kar,1.0436934232711792
global_mean,kar_041,kar,0.931638240814209
global_mean,kar_042,kar,0.8693938255310059
global_mean,kar_043,kar,1.0007127523422241
global_mean,kar_044,kar,0.9461011290550232
global_mean,kar_045,kar,0.968853235244751
global_mean,kar_046,kar,0.9968292117118835
global_mean,kar_047,kar,0.9160718321800232
global_mean,kar_048,kar,1.061949610710144
global_mean,kar_049,kar,0.9804202318191528
global_mean,kar_050,kar,1.109900712966919
global_mean,kar_051,kar,1.0352197885513306
global_mean,kar_052,kar,0.9741197824478149
global_mean,kar_053,kar,0.9380032420158386
global_mean,kar_054,kar,1.0290125608444214
global_mean,kar_055,kar,1.067743182182312
global_mean,kar_056,kar,1.143664002418518
global_mean,kar_057,kar,1.0613692998886108
global_mean,kar_058,kar,0.8741487860679626
global_mean,kar_059,kar,0.9727224111557007
global_mean,kar_060,kar,0.9638217091560364
global_mean,kar_061,kar,1.0684237480163574
global_mean,kar_062,kar,1.0387991666793823
global_mean,kar_063,kar,1.0150048732757568
global_mean,pix_000,pix,1.2298340797424316
global_mean,pix_001,pix,1.0463318824768066
global_mean,pix_002,pix,1.051852822303772
global_mean,pix_003,pix,1.0347998142242432
global_mean,pix_004,pix,1.0276093482971191
global_mean,pix_005,pix,0.9111804962158203
global_mean,pix_006,pix,0.9513413310050964
global_mean,pix_007,pix,0.9759095907211304
global_mean,pix_008,pix,0.9697574377059937
global_mean,pix_009,pix,1.0870089530944824
global_mean,pix_010,pix,1.0899492502212524
global_mean,pix_011,pix,1.075125813484192
global_mean,pix_012,pix,1.0610737800598145
global_mean,pix_013,pix,1.0660176277160645
global_mean,pix_014,pix,1.0058183670043945
global_mean,pix_015,pix,1.02596914768219
global_mean,pix_016,pix,0.9759477972984314
global_mean,pix_017,pix,0.9909418225288391
global_mean,pix_018,pix,1.0510472059249878
global_mean,pix_019,pix,0.9765689373016357
global_mean,pix_020,pix,0.9512290954589844
global_mean,pix_021,pix,0.9786295890808105
global_mean,pix_022,pix,0.9091061949729919
global_mean,pix_023,pix,0.8401519656181335
global_mean,pix_024,pix,0.9425629377365112
global_mean,pix_025,pix,0.9474748373031616
global_mean,pix_026,pix,1.0309311151504517
global_mean,pix_027,pix,1.0212074518203735
global_mean,pix_028,pix,0.9628917574882507
global_mean,pix_029,pix,0.9543999433517456
global_mean,pix_030,pix,1.004747986793518
global_mean,pix_031,pix,0.9936825633049011
global_mean,pix_032,pix,1.0056958198547363
global_mean,pix_033,pix,1.0044881105422974
global_mean,pix_034,pix,1.0069104433059692
global_mean,pix_035,pix,1.0245702266693115
global_mean,pix_036,pix,0.9951866865158081
global_mean,pix_037,pix,0.9804410338401794
global_mean,pix_038,pix,0.941479504108429
global_mean,pix_039,pix,0.9017121195793152
global_mean,pix_040,pix,0.9587390422821045
global_mean,pix_041,pix,1.0061442852020264
global_mean,pix_042,pix,1.0345659255981445
global_mean,pix_043,pix,1.010743260383606
global_mean,pix_044,pix,1.0066288709640503
global_mean,pix_045,pix,0.9922147393226624
global_mean,pix_046,pix,1.0254833698272705
global_mean,pix_047,pix,1.010741949081421
global_mean,pix_048,pix,0.9724912047386169
global_mean,pix_049,pix,0.9640771746635437
global_mean,pix_050,pix,1.0090758800506592
global_mean,pix_051,pix,1.0035254955291748
global_mean,pix_052,pix,1.0236139297485352
global_mean,pix_053,pix,1.000850796699524
global_mean,pix_054,pix,0.9899700284004211
global_mean,pix_055,pix,0.9709131717681885
global_mean,pix_056,pix,1.0150147676467896
global_mean,pix_057,pix,0.9948239326477051
global_mean,pix_058,pix,0.9955942630767822
global_mean,pix_059,pix,1.062827229499817
global_mean,pix_060,pix,0.9591572284698486
global_mean,pix_061,pix,0.9993861317634583
global_mean,pix_062,pix,1.0044679641723633
global_mean,pix_063,pix,0.9682210683822632
global_mean,pix_064,pix,0.969860851764679
global_mean,pix_065,pix,0.9864128232002258
global_mean,pix_066,pix,1.0329711437225342
global_mean,pix_067,pix,1.012279748916626
global_mean,pix_068,pix,0.989591658115387
global_mean,pix_069,pix,0.9859300851821899
global_mean,pix_070,pix,1.0434988737106323
global_mean,pix_071,pix,1.020430564880371
global_mean,pix_072,pix,0.965120792388916
global_mean,pix_073,pix,1.0052645206451416
global_mean,pix_074,pix,1.0175957679748535
global_mean,pix_075,pix,1.0668056011199951
global_mean,pix_076,pix,1.0444047451019287
global_mean,pix_077,pix,0.9971291422843933
global_mean,pix_078,pix,0.9737308025360107
global_mean,pix_079,pix,0.9780734777450562
global_mean,pix_080,pix,1.0246679782867432
global_mean,pix_081,pix,1.0008723735809326
global_mean,pix_082,pix,1.012046456336975
global_mean,pix_083,pix,0.9878298044204712
global_mean,pix_084,pix,0.9299646019935608
global_mean,pix_085,pix,0.9908439517021179
global_mean,pix_086,pix,1.0073130130767822
global_mean,pix_087,pix,1.0072404146194458
global_mean,pix_088,pix,1.0044032335281372
global_mean,pix_089,pix,0.8843623995780945
global_mean,pix_090,pix,1.1232476234436035
global_mean,pix_091,pix,0.9948120713233948
global_mean,pix_092,pix,1.0001038312911987
global_mean,pix_093,pix,0.9862526655197144
global_mean,pix_094,pix,0.9665424823760986
global_mean,pix_095,pix,1.0988171100616455
global_mean,pix_096,pix,1.0625230073928833
global_mean,pix_097,pix,1.013452172279358
global_mean,pix_098,pix,1.0055361986160278
global_mean,pix_099,pix,1.031276822090149
global_mean,pix_100,pix,0.9806854724884033
global_mean,pix_101,pix,0.9251415133476257
global_mean,pix_102,pix,0.9867188334465027
global_mean,pix_103,pix,1.0190242528915405
global_mean,pix_104,pix,0.9278414249420166
global_mean,pix_105,pix,1.0644375085830688
global_mean,pix_106,pix,1.0112026929855347
global_mean,pix_107,pix,1.0128949880599976
global_mean,pix_108,pix,1.0037246942520142
global_mean,pix_109,pix,1.0202305316925049
global_mean,pix_110,pix,1.0721478462219238
global_mean,pix_111,pix,1.0070781707763672
global_mean,pix_112,pix,1.0017935037612915
global_mean,pix_113,pix,0.982829749584198
global_mean,pix_114,pix,0.9534692168235779
global_mean,pix_115,pix,0.8364158868789673
global_mean,pix_116,pix,0.9162837266921997
global_mean,pix_117,pix,1.058508038520813
global_mean,pix_118,pix,0.9931460022926331
global_mean,pix_119,pix,0.8935997486114502
global_mean,pix_120,pix,0.8530774116516113
global_mean,pix_121,pix,1.0382980108261108
global_mean,pix_122,pix,1.0260261297225952
global_mean,pix_123,pix,1.048364520072937
global_mean,pix_124,pix,1.0590147972106934
global_mean,pix_125,pix,1.0406975746154785
global_mean,pix_126,pix,1.0122828483581543
global_mean,pix_127,pix,0.9946743845939636
global_mean,pix_128,pix,1.0380258560180664
global_mean,pix_129,pix,1.0493783950805664
global_mean,pix_130,pix,0.9587546586990356
global_mean,pix_131,pix,0.9445676207542419
global_mean,pix_132,pix,0.999563992023468
global_mean,pix_133,pix,0.9786621928215027
global_mean,pix_134,pix,0.9218928813934326
global_mean,pix_135,pix,0.8597075939178467
global_mean,pix_136,pix,0.9806837439537048
global_mean,pix_137,pix,0.9971505999565125
global_mean,pix_138,pix,0.9946465492248535
global_mean,pix_139,pix,0.986386775970459
global_mean,pix_140,pix,1.0107717514038086
global_mean,pix_141,pix,1.004999041557312
global_mean,pix_142,pix,1.0496023893356323
global_mean,pix_143,pix,1.0504965782165527
global_mean,pix_144,pix,1.007277011871338
global_mean,pix_145,pix,0.9569078087806702
global_mean,pix_146,pix,1.022761583328247
global_mean,pix_147,pix,1.052934169769287
global_mean,pix_148,pix,1.0248829126358032
global_mean,pix_149,pix,0.8230031728744507
global_mean,pix_150,pix,0.8448336720466614
global_mean,pix_151,pix,0.9914024472236633
global_mean,pix_152,pix,0.9884218573570251
global_mean,pix_153,pix,1.000759243965149
global_mean,pix_154,pix,0.990470290184021
global_mean,pix_155,pix,0.990919828414917
global_mean,pix_156,pix,1.0112451314926147
global_mean,pix_157,pix,0.9999544620513916
global_mean,pix_158,pix,0.9927207231521606
global_mean,pix_159,pix,0.9979365468025208
global_mean,pix_160,pix,0.9886635541915894
global_mean,pix_161,pix,1.0207997560501099
global_mean,pix_162,pix,1.032105803489685
global_mean,pix_163,pix,1.029953122138977
global_mean,pix_164,pix,0.8449285626411438
global_mean,pix_165,pix,0.8813877105712891
global_mean,pix_166,pix,0.999417781829834
global_mean,pix_167,pix,1.0140842199325562
global_mean,pix_168,pix,0.9942141771316528
global_mean,pix_169,pix,0.9981176257133484
global_mean,pix_170,pix,0.9983993768692017
global_mean,pix_171,pix,0.9880823493003845
global_mean,pix_172,pix,0.9853035807609558
global_mean,pix_173,pix,1.0448356866836548
global_mean,pix_174,pix,0.9934419989585876
global_mean,pix_175,pix,0.9979008436203003
global_mean,pix_176,pix,1.006171464920044
global_mean,pix_177,pix,1.0242969989776611
global_mean,pix_178,pix,1.013014316558838
global_mean,pix_179,pix,0.8514112234115601
global_mean,pix_180,pix,0.9607980847358704
global_mean,pix_181,pix,1.0142152309417725
global_mean,pix_182,pix,1.017195224761963
global_mean,pix_183,pix,1.0143910646438599
global_mean,pix_184,pix,0.9565334916114807
global_mean,pix_185,pix,1.013727068901062
global_mean,pix_186,pix,0.9920017123222351
global_mean,pix_187,pix,1.0416182279586792
global_mean,pix_188,pix,1.0145483016967773
global_mean,pix_189,pix,0.9915589690208435
global_mean,pix_190,pix,0.9847336411476135
global_mean,pix_191,pix,1.021606683731079
global_mean,pix_192,pix,1.021830439567566
global_mean,pix_193,pix,1.0095521211624146
global_mean,pix_194,pix,0.8559407591819763
global_mean,pix_195,pix,0.9632845520973206
global_mean,pix_196,pix,1.031499981880188
global_mean,pix_197,pix,1.0066314935684204
global_mean,pix_198,pix,0.9993515610694885
global_mean,pix_199,pix,0.9732593297958374
global_mean,pix_200,pix,0.9716646671295166
global_mean,pix_201,pix,0.9755443334579468
global_mean,pix_202,pix,0.9290741682052612
global_mean,pix_203,pix,0.8990481495857239
global_mean,pix_204,pix,0.8855356574058533
global_mean,pix_205,pix,0.9973781108856201
global_mean,pix_206,pix,1.022436261177063
global_mean,pix_207,pix,1.002313494682312
global_mean,pix_208,pix,0.9716549515724182
global_mean,pix_209,pix,0.9247354865074158
global_mean,pix_210,pix,1.0705361366271973
global_mean,pix_211,pix,1.0470348596572876
global_mean,pix_212,pix,1.0130114555358887
global_mean,pix_213,pix,0.9917842149734497
global_mean,pix_214,pix,1.0020873546600342
global_mean,pix_215,pix,0.9622418880462646
global_mean,pix_216,pix,0.9646151065826416
global_mean,pix_217,pix,0.9419658780097961
global_mean,pix_218,pix,0.9079274535179138
global_mean,pix_219,pix,0.9375151991844177
global_mean,pix_220,pix,1.0229763984680176
global_mean,pix_221,pix,0.9943145513534546
global_mean,pix_222,pix,0.9845065474510193
global_mean,pix_223,pix,0.9849531054496765
global_mean,pix_224,pix,1.0351377725601196
global_mean,pix_225,pix,0.9346438646316528
global_mean,pix_226,pix,1.0499995946884155
global_mean,pix_227,pix,1.0495152473449707
global_mean,pix_228,pix,1.026720643043518
global_mean,pix_229,pix,1.0407253503799438
global_mean,pix_230,pix,1.0019205808639526
global_mean,pix_231,pix,0.9516122341156006
global_mean,pix_232,pix,1.061284065246582
global_mean,pix_233,pix,1.0576573610305786
global_mean,pix_234,pix,0.9186506867408752
global_mean,pix_235,pix,1.0182316303253174
global_mean,pix_236,pix,1.0205211639404297
global_mean,pix_237,pix,0.9950149059295654
global_mean,pix_238,pix,0.9769710302352905
global_mean,pix_239,pix,1.0503392219543457
global_mean,zer_000,zer,1.004289150238037
global_mean,zer_001,zer,0.8972039222717285
global_mean,zer_002,zer,0.9822264909744263
global_mean,zer_003,zer,0.9486700296401978
global_mean,zer_004,zer,0.9882473945617676
global_mean,zer_005,zer,0.9709320664405823
global_mean,zer_006,zer,1.013379693031311
global_mean,zer_007,zer,1.1464762687683105
global_mean,zer_008,zer,1.1149218082427979
global_mean,zer_009,zer,1.1078212261199951
global_mean,zer_010,zer,0.9965881109237671
global_mean,zer_011,zer,0.9310681223869324
global_mean,zer_012,zer,1.095042109489441
global_mean,zer_013,zer,0.9044153690338135
global_mean,zer_014,zer,0.9878101944923401
global_mean,zer_015,zer,0.9402130842208862
global_mean,zer_016,zer,0.9415678977966309
global_mean,zer_017,zer,1.0051875114440918
global_mean,zer_018,zer,1.0985469818115234
global_mean,zer_019,zer,1.1151589155197144
global_mean,zer_020,zer,1.1418812274932861
global_mean,zer_021,zer,1.0024210214614868
global_mean,zer_022,zer,0.902107298374176
global_mean,zer_023,zer,1.1035339832305908
global_mean,zer_024,zer,0.993527889251709
global_mean,zer_025,zer,0.946689248085022
global_mean,zer_026,zer,0.9186685681343079
global_mean,zer_027,zer,1.073026180267334
global_mean,zer_028,zer,1.0500081777572632
global_mean,zer_029,zer,1.169875144958496
global_mean,zer_030,zer,1.0127655267715454
global_mean,zer_031,zer,0.8906489014625549
global_mean,zer_032,zer,1.0097637176513672
global_mean,zer_033,zer,0.9589455127716064
global_mean,zer_034,zer,0.9060173034667969
global_mean,zer_035,zer,1.048433780670166
global_mean,zer_036,zer,0.9870439767837524
global_mean,zer_037,zer,1.0260767936706543
global_mean,zer_038,zer,0.8982505202293396
global_mean,zer_039,zer,0.9621538519859314
global_mean,zer_040,zer,0.9071314334869385
global_mean,zer_041,zer,1.0823262929916382
global_mean,zer_042,zer,1.0340195894241333
global_mean,zer_043,zer,0.897674024105072
