run_id,training_type,shapley_tactic,latent_dim,started_at,ended_at,duration_sec,epochs,final_loss,final_recon,final_recon_base,final_pix_recon,final_aux_recon_base,final_kl,final_val_loss,final_val_recon,final_val_recon_base,final_val_pix_recon,final_val_aux_recon_base,final_val_kl
baseline-20260606T164714Z-4ecc5076,baseline,none,8,2026-06-06T16:46:57.034745+00:00,2026-06-06T16:47:14.011294+00:00,16.976502899997286,200,1.2343369041170393,0.7445772886276245,0.7445772886276245,0.4025565768991198,0.42752588221005033,5.254438468388149,1.0630465149879456,0.5984671413898468,0.5984671413898468,0.31630054116249084,0.35270823538303375,4.9842894077301025
pix_only-20260606T164744Z-021fff90,pix_only,none,8,2026-06-06T16:47:30.517834+00:00,2026-06-06T16:47:44.990991+00:00,14.472995900010574,200,0.6883747066770282,0.39693172914641245,0.39693172914641245,0.39693172914641245,1.0740065234048026,5.309927872249058,0.5793667435646057,0.3026794344186783,0.3026794344186783,0.3026794344186783,1.0669112801551819,5.041088104248047
shapley-20260606T164815Z-baf86272,shapley,baseline,8,2026-06-06T16:47:57.695916+00:00,2026-06-06T16:48:15.463810+00:00,17.767838699990534,200,1.1963375466210502,0.7088803138051715,0.7698852505002703,0.4105561801365444,0.44916134646960665,5.181290422167097,1.0764209628105164,0.6068931818008423,0.6068932116031647,0.31959111988544464,0.35912762582302094,4.9907143115997314
shapley-20260606T164842Z-829d95ae,shapley,marginal,8,2026-06-06T16:48:26.805722+00:00,2026-06-06T16:48:42.776147+00:00,15.971181799992337,200,1.1837643044335502,0.6975415689604623,0.7576675415039062,0.40230545827320646,0.44420261468206135,5.282079492296491,1.065109670162201,0.6025305688381195,0.6025305390357971,0.3170545697212219,0.3568449765443802,5.025227069854736
shapley-20260606T164914Z-75d51807,shapley,conditional,8,2026-06-06T16:48:58.223955+00:00,2026-06-06T16:49:14.533387+00:00,16.30974100000458,200,1.2295897347586495,0.7122433355876377,0.7648044654301235,0.40715060915265766,0.44706729480198454,5.249233518327985,1.1006987690925598,0.6071820259094238,0.6071820259094238,0.316611111164093,0.3632136434316635,5.007447004318237
