node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.3720884323120115,2.080528736114502,0.1979020833969116,32.0,0.0,1.0,0.1568451672792434,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
1,10000,1,0.4000000059604645,-1.3894646167755127,2.2212305068969727,0.2906185388565063,32.0,0.0,1.0,0.0765422284603118,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
2,1000,1,0.4000000059604645,-0.4515438675880432,0.2441120147705078,0.0402201563119888,32.0,0.0,1.0,0.0291028302162885,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
3,11000,2,0.2000000029802322,-0.3225543200969696,0.1311326622962951,0.0270913764834404,32.0,0.0,1.0,0.0125322397798299,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
4,100,1,0.4000000059604645,-1.1542483568191528,1.477644443511963,0.145355224609375,32.0,0.0,1.0,0.0544248707592487,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
5,10100,2,0.2000000029802322,-1.0574216842651367,1.3047584295272827,0.1866178512573242,32.0,0.0,1.0,0.031267374753952,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
6,1100,2,0.2000000029802322,-0.261323869228363,0.0884367972612381,0.0201466307044029,32.0,0.0,1.0,0.0109448758885264,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
7,11100,3,0.2000000029802322,-0.1715780198574066,0.0443976931273937,0.0149586759507656,32.0,0.0,1.0,0.0095692882314324,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
8,10,1,0.4000000059604645,-1.275692343711853,1.911923885345459,0.2845329046249389,32.0,0.0,1.0,0.0757471174001693,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
9,10010,2,0.2000000029802322,-1.1778841018676758,1.6634790897369385,0.2760680913925171,32.0,0.0,1.0,0.0378134250640869,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
10,1010,2,0.2000000029802322,-0.3461789488792419,0.1427521109580993,0.022912248969078,32.0,0.0,1.0,0.0116055225953459,32,0.0,49,0,1,shapley-20260606T164815Z-baf86272,shapley,baseline
