epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.15062099999704515,,1024,32,conditional
69,69,B,1,0.0793736000014178,,1600,50,conditional
89,89,B,2,0.07453049999821815,,1600,50,conditional
109,109,B,3,0.0755635000023176,,1600,50,conditional
129,129,B,4,0.07172100000025239,,1600,50,conditional
169,169,B,5,0.07680529999925056,,1600,50,conditional
