run_id,shapley_tactic,phase,epoch,logical_epoch,elapsed_train_sec,shapley_value,baseline_value,metric,delta
shapley-20260606T024059Z-997435cd,baseline,A,0,0,0.2499268999999913,0.9883415188108172,0.9696143610136848,train_pix_recon,0.01872715779713241
shapley-20260606T024059Z-997435cd,baseline,A,1,1,0.3162905999997747,0.7601549284798759,0.7693971565791539,train_pix_recon,-0.009242228099277994
shapley-20260606T024059Z-997435cd,baseline,A,2,2,0.3859854000002087,0.6134185705866132,0.617110013961792,train_pix_recon,-0.0036914433751787934
shapley-20260606T024059Z-997435cd,baseline,A,3,3,0.4476649000025645,0.5414919427462986,0.5494546634810311,train_pix_recon,-0.007962720734732476
shapley-20260606T024059Z-997435cd,baseline,A,4,4,0.5098721000031219,0.4850588824067797,0.499367390360151,train_pix_recon,-0.014308507953371297
shapley-20260606T024059Z-997435cd,baseline,A,5,5,0.5722382000021753,0.4416643168245043,0.45233758858272,train_pix_recon,-0.010673271758215697
shapley-20260606T024059Z-997435cd,baseline,A,6,6,0.6345426000007137,0.4075060444218771,0.4202980782304491,train_pix_recon,-0.012792033808572023
shapley-20260606T024059Z-997435cd,baseline,A,7,7,0.6980651000012585,0.3811011782714298,0.3887941198689597,train_pix_recon,-0.007692941597529868
shapley-20260606T024059Z-997435cd,baseline,A,8,8,0.7609525000007125,0.3598744528634207,0.367637425661087,train_pix_recon,-0.007762972797666301
shapley-20260606T024059Z-997435cd,baseline,A,9,9,0.8266793000002508,0.3471937733037131,0.3497944559369768,train_pix_recon,-0.0026006826332636845
shapley-20260606T024059Z-997435cd,baseline,A,10,10,0.8935027999978047,0.3319882793085916,0.3351732407297407,train_pix_recon,-0.0031849614211491017
shapley-20260606T024059Z-997435cd,baseline,A,11,11,0.9541576000010537,0.3203974579061781,0.3230823533875601,train_pix_recon,-0.0026848954813820103
shapley-20260606T024059Z-997435cd,baseline,A,12,12,1.0126156000005722,0.3236061036586761,0.323734700679779,train_pix_recon,-0.00012859702110290527
shapley-20260606T024059Z-997435cd,baseline,A,13,13,1.073685999999725,0.3179527010236467,0.3183225606169019,train_pix_recon,-0.00036985959325519513
shapley-20260606T024059Z-997435cd,baseline,A,14,14,1.1340329999984533,0.3010057849543435,0.3036291343825204,train_pix_recon,-0.0026233494281769354
shapley-20260606T024059Z-997435cd,baseline,A,15,15,1.1950553999995464,0.2930992160524641,0.2937844565936497,train_pix_recon,-0.0006852405411856277
shapley-20260606T024059Z-997435cd,baseline,A,16,16,1.2550344000010227,0.2885299282414572,0.2916253421987806,train_pix_recon,-0.003095413957323434
shapley-20260606T024059Z-997435cd,baseline,A,17,17,1.316646999999648,0.2902065132345472,0.2918780701501028,train_pix_recon,-0.0016715569155555943
shapley-20260606T024059Z-997435cd,baseline,A,18,18,1.3787377999979071,0.2837246911866324,0.2815446555614471,train_pix_recon,0.002180035625185317
shapley-20260606T024059Z-997435cd,baseline,A,19,19,1.438782599998376,0.2767592327935355,0.2732058678354536,train_pix_recon,0.003553364958081895
shapley-20260606T024059Z-997435cd,baseline,A,20,20,1.5034491999977035,0.2697102853230068,0.2718645759991237,train_pix_recon,-0.0021542906761169434
shapley-20260606T024059Z-997435cd,baseline,A,21,21,1.5633952999960457,0.279523104429245,0.2762342733996255,train_pix_recon,0.003288831029619521
shapley-20260606T024059Z-997435cd,baseline,A,22,22,1.6221502999978838,0.2767674454620906,0.2738077427659716,train_pix_recon,0.0029597026961190043
shapley-20260606T024059Z-997435cd,baseline,A,23,23,1.682711699999345,0.269591029201235,0.2697702305657523,train_pix_recon,-0.00017920136451726743
shapley-20260606T024059Z-997435cd,baseline,A,24,24,1.7435153000005812,0.2741041651793888,0.2715346430029188,train_pix_recon,0.002569522176469996
shapley-20260606T024059Z-997435cd,baseline,A,25,25,1.8034939999997728,0.2735622312341417,0.2742407151630947,train_pix_recon,-0.0006784839289529776
shapley-20260606T024059Z-997435cd,baseline,A,26,26,1.8647693999992043,0.2697254036154066,0.2652907073497772,train_pix_recon,0.004434696265629368
shapley-20260606T024059Z-997435cd,baseline,A,27,27,1.923594799998682,0.2677396663597652,0.2640936715262277,train_pix_recon,0.0036459948335375025
