epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1270684000010078,,1024,32,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
69,69,B,1,0.0464514999985112,,1600,50,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
89,89,B,2,0.0424507999996421,,1600,50,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
109,109,B,3,0.0582412000003387,,1600,50,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
129,129,B,4,0.0446860999982163,,1600,50,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
169,169,B,5,0.0456701000002794,,1600,50,baseline,shapley-20260606T024059Z-997435cd,shapley,baseline
49,49,B,0,0.1394594999983383,,1024,32,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
69,69,B,1,0.058410300000105,,1600,50,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
89,89,B,2,0.0480521999998018,,1600,50,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
109,109,B,3,0.0510789999971166,,1600,50,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
129,129,B,4,0.0476233000008505,,1600,50,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
169,169,B,5,0.054675400002452,,1600,50,marginal,shapley-20260606T024123Z-875dcf4a,shapley,marginal
49,49,B,0,0.1487539000008837,,1024,32,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
69,69,B,1,0.0842933999992965,,1600,50,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
89,89,B,2,0.1229466999975557,,1600,50,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
109,109,B,3,0.0843955999989702,,1600,50,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
129,129,B,4,0.0952852000009443,,1600,50,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
169,169,B,5,0.077802600000723,,1600,50,conditional,shapley-20260606T024148Z-2f9cf9d1,shapley,conditional
