epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1333970000014233,,1024,32,marginal
69,69,B,1,0.05761290000009467,,1600,50,marginal
89,89,B,2,0.051446800000121584,,1600,50,marginal
109,109,B,3,0.0526888999993389,,1600,50,marginal
129,129,B,4,0.047447200000533485,,1600,50,marginal
169,169,B,5,0.049056599998948514,,1600,50,marginal
