epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1414690999990853,,1024,32,baseline
69,69,B,1,0.05918329999985872,,1600,50,baseline
89,89,B,2,0.043656199999531964,,1600,50,baseline
109,109,B,3,0.04444630000034522,,1600,50,baseline
129,129,B,4,0.043754800000897376,,1600,50,baseline
169,169,B,5,0.04919539999900735,,1600,50,baseline
