epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.0714765414595604,0.0753340944647789,positive_share
49,0,1,fac,216,0.5265779495239258,0.5549970865249634,positive_share
49,0,1,kar,64,0.18117757141590118,0.19095563888549805,positive_share
49,0,1,zer,47,0.12162236869335175,0.12818627059459686,positive_share
49,0,1,mor,6,0.047939639538526535,0.05052691698074341,positive_share
69,1,2,fou,76,0.048794373869895935,0.05231761187314987,positive_share
69,1,2,fac,216,0.5395287275314331,0.5784858465194702,positive_share
69,1,2,kar,64,0.19863095879554749,0.21297326683998108,positive_share
69,1,2,zer,47,0.11616286635398865,0.12455049902200699,positive_share
69,1,2,mor,6,0.029539862647652626,0.03167281299829483,positive_share
89,2,3,fou,76,0.05243838205933571,0.058299720287323,positive_share
89,2,3,fac,216,0.523389995098114,0.5818923115730286,positive_share
89,2,3,kar,64,0.19581657648086548,0.21770411729812622,positive_share
89,2,3,zer,47,0.11050479114055634,0.12285654246807098,positive_share
89,2,3,mor,6,0.01731225848197937,0.019247349351644516,positive_share
109,3,4,fou,76,0.04506609961390495,0.053174860775470734,positive_share
109,3,4,fac,216,0.5106987953186035,0.6025890707969666,positive_share
109,3,4,kar,64,0.17718720436096191,0.20906856656074524,positive_share
109,3,4,zer,47,0.09789803624153137,0.11551287025213242,positive_share
109,3,4,mor,6,0.01665748469531536,0.01965467259287834,positive_share
129,4,5,fou,76,0.03214605525135994,0.04021008685231209,positive_share
129,4,5,fac,216,0.4993969798088074,0.6246737241744995,positive_share
129,4,5,kar,64,0.16113047301769257,0.20155103504657745,positive_share
129,4,5,zer,47,0.09374360740184784,0.11725976318120956,positive_share
129,4,5,mor,6,0.013035319745540619,0.016305308789014816,positive_share
169,5,6,fou,76,0.03331763669848442,0.04142036661505699,positive_share
169,5,6,fac,216,0.5025578737258911,0.624778151512146,positive_share
169,5,6,kar,64,0.16530422866344452,0.2055056393146515,positive_share
169,5,6,zer,47,0.09066443145275116,0.11271370202302933,positive_share
169,5,6,mor,6,0.012533878907561302,0.015582073479890823,positive_share
