loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,beta,aux_loss_weight,lr,logical_epoch,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,epoch
0.9587762781551906,0.9587762781551906,0.9587762781551906,0.9587762781551906,1.0159100549561637,4.980728553874152,0.7972656786441803,0.7972656786441803,0.7972656786441803,0.7972656786441803,1.1245936751365662,31.054349899291992,0.0,0.0,0.001,0,0.28012500000113505,0.28012500000113505,50.0,5.0,0.0,True,0
0.7130435023988996,0.7130435023988996,0.7130435023988996,0.7130435023988996,1.133529884474618,35.5337952205113,0.6290820837020874,0.6290820837020874,0.6290820837020874,0.6290820837020874,1.1566951870918274,41.39255905151367,0.0,0.0,0.001,1,0.06277649999901769,0.34290150000015274,50.0,5.0,0.0,True,1
0.5784401553017753,0.5784401553017753,0.5784401553017753,0.5784401553017753,1.1672081777027674,47.15088108607701,0.520386666059494,0.520386666059494,0.520386666059494,0.520386666059494,1.2264733910560608,55.67670440673828,0.0,0.0,0.001,2,0.05926300000282936,0.4021645000029821,50.0,5.0,0.0,True,2
0.4825464018753597,0.4825464018753597,0.4825464018753597,0.4825464018753597,1.2233974252428328,60.17975180489676,0.4580107182264328,0.4580107182264328,0.4580107182264328,0.4580107182264328,1.2234471440315247,60.29252243041992,0.0,0.0,0.001,3,0.06391789999906905,0.46608240000205114,50.0,5.0,0.0,True,3
0.43017214962414335,0.43017214962414335,0.43017214962414335,0.43017214962414335,1.2186769587653024,63.733285086495535,0.4149171710014343,0.4149171710014343,0.4149171710014343,0.4149171710014343,1.2183468341827393,63.68962860107422,0.0,0.0,0.001,4,0.06556970000019646,0.5316521000022476,50.0,5.0,0.0,True,4
0.39043534227779936,0.39043534227779936,0.39043534227779936,0.39043534227779936,1.2126809699194772,66.34135981968471,0.3849121183156967,0.3849121183156967,0.3849121183156967,0.3849121183156967,1.2240160703659058,66.43359375,0.0,0.0,0.001,5,0.06213740000021062,0.5937895000024582,50.0,5.0,0.0,True,5
0.3644424336297171,0.3644424336297171,0.3644424336297171,0.3644424336297171,1.2275872911725725,69.05200631277901,0.36384813487529755,0.36384813487529755,0.36384813487529755,0.36384813487529755,1.2299922704696655,68.85874557495117,0.0,0.0,0.001,6,0.0661409000022104,0.6599304000046686,50.0,5.0,0.0,True,6
0.34178781509399414,0.34178781509399414,0.34178781509399414,0.34178781509399414,1.2312793391091483,70.91215079171317,0.34803906083106995,0.34803906083106995,0.34803906083106995,0.34803906083106995,1.2403029799461365,71.1153335571289,0.0,0.0,0.001,7,0.060790999999881024,0.7207214000045497,50.0,5.0,0.0,True,7
0.3238603813307626,0.3238603813307626,0.3238603813307626,0.3238603813307626,1.2418236221585954,73.92909458705357,0.33217231929302216,0.33217231929302216,0.33217231929302216,0.33217231929302216,1.2508094310760498,74.61240768432617,0.0,0.0,0.001,8,0.06314650000058464,0.7838679000051343,50.0,5.0,0.0,True,8
0.31084064500672476,0.31084064500672476,0.31084064500672476,0.31084064500672476,1.2480414935520716,77.25871276855469,0.3209855556488037,0.3209855556488037,0.3209855556488037,0.3209855556488037,1.257198989391327,77.77629089355469,0.0,0.0,0.001,9,0.06659070000023348,0.8504586000053678,50.0,5.0,0.0,True,9
0.29847097396850586,0.29847097396850586,0.29847097396850586,0.29847097396850586,1.2575971569333757,80.51367623465401,0.31338705122470856,0.31338705122470856,0.31338705122470856,0.31338705122470856,1.2660199403762817,80.82172775268555,0.0,0.0,0.001,10,0.06063469999935478,0.9110933000047226,50.0,5.0,0.001,True,10
0.35989185316222055,0.29324534961155485,0.29324534961155485,0.29324534961155485,1.2454309122903007,66.6464979989188,0.3525353819131851,0.3087661862373352,0.3087661862373352,0.3087661862373352,1.2298354506492615,43.76919364929199,0.001,0.0,0.001,11,0.05925329999809037,0.9703466000028129,46.186440677966104,5.0,0.0,True,11
0.2873434679848807,0.2873434679848807,0.2873434679848807,0.2873434679848807,1.237761105809893,37.85159955705915,0.30308616161346436,0.30308616161346436,0.30308616161346436,0.30308616161346436,1.2502365112304688,34.630876541137695,0.0,0.0,0.001,12,0.06392939999932423,1.0342760000021372,42.91338582677166,5.0,0.0,True,12
0.27985881907599314,0.27985881907599314,0.27985881907599314,0.27985881907599314,1.2599725893565588,41.09777232578823,0.2986508011817932,0.2986508011817932,0.2986508011817932,0.2986508011817932,1.256969153881073,48.09016418457031,0.0,0.0,0.001,13,0.06331370000043535,1.0975897000025725,40.0735294117647,5.0,0.001,True,13
0.3194944901125772,0.2735311814716884,0.2735311814716884,0.2735311814716884,1.2384130954742432,45.96331024169922,0.33439791202545166,0.29546453058719635,0.29546453058719635,0.29546453058719635,1.2331967949867249,38.933387756347656,0.001,0.0,0.001,14,0.0622345999981917,1.1598243000007642,37.58620689655172,5.0,0.002,True,14
0.34193150060517447,0.2817061458315168,0.2817061458315168,0.2817061458315168,1.2219126054218836,30.112675258091517,0.3424149304628372,0.2967403829097748,0.2967403829097748,0.2967403829097748,1.2148768305778503,22.837270736694336,0.002,0.0,0.001,15,0.06505190000098082,1.224876200001745,35.3896103896104,5.0,0.001,True,15
0.30807194113731384,0.28241043857165743,0.28241043857165743,0.28241043857165743,1.2236688477652413,25.661500113351003,0.3241409957408905,0.2944177985191345,0.2944177985191345,0.2944177985191345,1.2199190855026245,29.72320556640625,0.001,0.0,0.001,16,0.06512640000073588,1.290002600002481,33.435582822085884,5.0,0.0,True,16
0.26531195640563965,0.26531195640563965,0.26531195640563965,0.26531195640563965,1.2364601067134313,36.16978427342006,0.2886487692594528,0.2886487692594528,0.2886487692594528,0.2886487692594528,1.2343263626098633,42.45574760437012,0.0,0.0,0.001,17,0.0639296999979706,1.3539323000004515,31.68604651162791,5.0,0.001,True,17
0.29757952264377047,0.2557460836001805,0.2557460836001805,0.2557460836001805,1.2157389095851354,41.83343941824777,0.32260310649871826,0.28568992018699646,0.28568992018699646,0.28568992018699646,1.2126028537750244,36.913190841674805,0.001,0.0,0.001,18,0.06249939999906928,1.4164316999995208,30.11049723756906,5.0,0.002,True,18
0.31758772475378855,0.2578008068459375,0.2578008068459375,0.2578008068459375,1.197701862880162,29.89345850263323,0.3279101997613907,0.28465884923934937,0.28465884923934937,0.28465884923934937,1.2019572257995605,21.625672340393066,0.002,0.0,0.001,19,0.06399249999958556,1.4804241999991063,28.684210526315788,5.0,0.001,True,19
0.28903284668922424,0.2666209765842983,0.2666209765842983,0.2666209765842983,1.221838082586016,22.41187231881278,0.30804343521595,0.28450311720371246,0.28450311720371246,0.28450311720371246,1.2166643142700195,23.54032039642334,0.001,0.0,0.001,20,0.06282099999953061,1.543245199998637,27.386934673366838,5.0,0.0,True,20
0.2526357408080782,0.2526357408080782,0.2526357408080782,0.2526357408080782,1.2322467395237513,30.03272901262556,0.2818686068058014,0.2818686068058014,0.2818686068058014,0.2818686068058014,1.22451913356781,36.032541275024414,0.0,0.0,0.001,21,0.0666529999980412,1.6098981999966782,26.20192307692308,5.0,0.001,True,21
0.28354763984680176,0.24613002155508315,0.24613002155508315,0.24613002155508315,1.2133603266307287,37.41762215750558,0.3139578849077225,0.27869053184986115,0.27869053184986115,0.27869053184986115,1.2198053002357483,35.26735496520996,0.001,0.0,0.001,22,0.06548649999967893,1.675384699996357,25.115207373271886,5.0,0.002,True,22
0.3065270866666521,0.24735882026808603,0.24735882026808603,0.24735882026808603,1.2053214311599731,29.584132603236608,0.32329025864601135,0.27876822650432587,0.27876822650432587,0.27876822650432587,1.2005942463874817,22.261019706726074,0.002,0.0,0.001,23,0.06141930000012508,1.7368039999964822,24.115044247787612,5.0,0.001,True,23
0.2760597509997232,0.25394763478210997,0.25394763478210997,0.25394763478210997,1.2118122747966222,22.1121153150286,0.3003794997930527,0.2780429273843765,0.2780429273843765,0.2780429273843765,1.211332082748413,22.33657932281494,0.001,0.0,0.001,24,0.062582200000179,1.7993861999966612,23.191489361702125,5.0,0.0,True,24
0.2475527482373374,0.2475527482373374,0.2475527482373374,0.2475527482373374,1.2368402651378088,27.933743613106863,0.27714037895202637,0.27714037895202637,0.27714037895202637,0.27714037895202637,1.2270979285240173,33.32412528991699,0.0,0.0,0.001,25,0.0679811999980302,1.8673673999946914,22.33606557377049,5.0,0.001,True,25
0.2728621576513563,0.23800992965698242,0.23800992965698242,0.23800992965698242,1.2224599974496024,34.852230072021484,0.3073507696390152,0.27416419982910156,0.27416419982910156,0.27416419982910156,1.2149487733840942,33.186553955078125,0.001,0.0,0.001,26,0.06164590000116732,1.9290132999958587,21.541501976284586,5.0,0.002,True,26
0.2973709659917014,0.239810477410044,0.239810477410044,0.239810477410044,1.2091702563422067,28.780242374965123,0.31701675057411194,0.2725141942501068,0.2725141942501068,0.2725141942501068,1.1991696953773499,22.251272201538086,0.002,0.0,0.001,27,0.06548219999967841,1.994495499995537,20.80152671755725,5.0,0.003,True,27
0.3099040048463004,0.2508077791758946,0.2508077791758946,0.2508077791758946,1.2068530661719186,19.698741367885045,0.32759304344654083,0.27370695769786835,0.27370695769786835,0.27370695769786835,1.202481210231781,17.962027549743652,0.003,0.0,0.001,28,0.06414730000324198,2.058642799998779,20.11070110701107,5.0,0.002,True,28
0.28972201687949045,0.24928342231682368,0.24928342231682368,0.24928342231682368,1.2075496741703577,20.219295501708984,0.3186388313770294,0.27326197922229767,0.27326197922229767,0.27326197922229767,1.2093003988265991,22.688426971435547,0.002,0.0,0.001,29,0.06425630000012461,2.1228990999989037,19.46428571428571,5.0,0.003,True,29
0.30982318946293425,0.24286957936627523,0.24286957936627523,0.24286957936627523,1.1949425765446253,22.317870003836497,0.3352924734354019,0.2729239761829376,0.2729239761829376,0.2729239761829376,1.195559322834015,20.789499282836914,0.003,0.0,0.001,30,0.0664113000020734,2.189310400000977,18.858131487889274,5.0,0.004,True,30
0.32491427659988403,0.25132714424814495,0.25132714424814495,0.25132714424814495,1.1913042409079415,18.39678110395159,0.3402685225009918,0.27392056584358215,0.27392056584358215,0.27392056584358215,1.193306565284729,16.586989402770996,0.004,0.0,0.001,31,0.06312919999982114,2.2524396000007982,18.288590604026847,5.0,0.003,True,31
0.30575381006513325,0.25229955996785847,0.25229955996785847,0.25229955996785847,1.1998905624662126,17.818084444318497,0.33065518736839294,0.2731334865093231,0.2731334865093231,0.2731334865093231,1.1912075281143188,19.173897743225098,0.003,0.0,0.001,32,0.06157860000166693,2.314018200002465,17.752442996742666,5.0,0.004,True,32
0.3215533026627132,0.24493086763790675,0.24493086763790675,0.24493086763790675,1.1900353602000646,19.155606406075613,0.3443850725889206,0.2738216519355774,0.2738216519355774,0.2738216519355774,1.181024968624115,17.640854835510254,0.004,0.0,0.001,33,0.06269070000053034,2.3767089000029955,17.246835443037973,5.0,0.005,True,33
0.33965805172920227,0.25748019984790255,0.25748019984790255,0.25748019984790255,1.1830778632845198,16.43557139805385,0.34892411530017853,0.27276377379894257,0.27276377379894257,0.27276377379894257,1.1783068180084229,15.232068538665771,0.005,0.0,0.001,34,0.0632502000007662,2.4399591000037617,16.769230769230766,5.0,0.004,True,34
0.3190216336931501,0.2525717871529715,0.2525717871529715,0.2525717871529715,1.1860822439193726,16.61246027265276,0.3411328047513962,0.2719034254550934,0.2719034254550934,0.2719034254550934,1.1769688129425049,17.30734348297119,0.004,0.0,0.001,35,0.06010750000132248,2.500066600005084,16.317365269461078,5.0,0.005,True,35
0.3331121972629002,0.24757383125168936,0.24757383125168936,0.24757383125168936,1.1778710569654192,17.10767228262765,0.35164447128772736,0.2715744823217392,0.2715744823217392,0.2715744823217392,1.176443636417389,16.013996601104736,0.005,0.0,0.001,36,0.06148640000174055,2.5615530000068247,15.889212827988338,5.0,0.006,True,36
0.34847578406333923,0.25785665426935467,0.25785665426935467,0.25785665426935467,1.178576111793518,15.103188242231097,0.36136171221733093,0.2751401513814926,0.2751401513814926,0.2751401513814926,1.1719683408737183,14.370261669158936,0.006,0.0,0.001,37,0.06103380000058678,2.6225868000074115,15.482954545454547,5.0,0.005,True,37
0.33198198676109314,0.25387451904160635,0.25387451904160635,0.25387451904160635,1.175499098641532,15.621492794581822,0.3506591022014618,0.2710534483194351,0.2710534483194351,0.2710534483194351,1.1664358973503113,15.921130657196045,0.005,0.0,0.001,38,0.05923859999893466,2.681825400006346,15.096952908587255,5.0,0.006,True,38
0.34365921786853243,0.24752317581857955,0.24752317581857955,0.24752317581857955,1.1686181681496757,16.022673879350936,0.36015966534614563,0.26970794796943665,0.26970794796943665,0.26970794796943665,1.1721489429473877,15.075285911560059,0.006,0.0,0.001,39,0.061380700000881916,2.743206100007228,14.729729729729733,5.0,0.007,True,39
0.3594237523419516,0.25916476121970583,0.25916476121970583,0.25916476121970583,1.1732159001486642,14.322712625776019,0.3661593347787857,0.2720436751842499,0.2720436751842499,0.2720436751842499,1.1700756549835205,13.445094108581543,0.007,0.0,0.001,40,0.058480100000451785,2.80168620000768,14.379947229551448,5.0,0.006,True,40
0.34426013060978483,0.2557189847741808,0.2557189847741808,0.2557189847741808,1.175196307046073,14.75685705457415,0.36216598749160767,0.27227482199668884,0.27227482199668884,0.27227482199668884,1.1638206839561462,14.981860637664795,0.006,0.0,0.001,41,0.06286159999945085,2.8645478000071307,14.046391752577314,5.0,0.007,True,41
0.3573783423219408,0.2554326802492142,0.2554326802492142,0.2554326802492142,1.1635726009096419,14.563665390014648,0.3688482493162155,0.2735581248998642,0.2735581248998642,0.2735581248998642,1.1563585996627808,13.612874031066895,0.007,0.0,0.001,42,0.0626561999997648,2.9272040000068955,13.727959697732999,5.0,0.006,True,42
0.34253187264714924,0.2546567427260535,0.2546567427260535,0.2546567427260535,1.1634772505078996,14.645855222429548,0.35852932929992676,0.2744738757610321,0.2744738757610321,0.2744738757610321,1.149968683719635,14.009242057800293,0.006,0.0,0.001,43,0.060575600000447594,2.987779600007343,13.423645320197046,5.0,0.007,True,43
0.35444252831595285,0.2517807590109961,0.2517807590109961,0.2517807590109961,1.163485084261213,14.665966442653112,0.3672284632921219,0.26892633736133575,0.26892633736133575,0.26892633736133575,1.165396273136139,14.043160438537598,0.007,0.0,0.001,44,0.06660749999718973,3.054387100004533,13.132530120481931,5.0,0.008,True,44
0.36697177376065937,0.259325453213283,0.259325453213283,0.259325453213283,1.161903636796134,13.45578942980085,0.37574903666973114,0.27117720246315,0.27117720246315,0.27117720246315,1.1645420789718628,13.07147741317749,0.008,0.0,0.001,45,0.06817790000059176,3.1225650000051246,12.85377358490566,5.0,0.009000000000000001,True,45
0.3781442642211914,0.26074281122003284,0.26074281122003284,0.26074281122003284,1.1606667041778564,13.04460607256208,0.3881111741065979,0.27166377007961273,0.27166377007961273,0.27166377007961273,1.1608710289001465,12.938601016998291,0.009000000000000001,0.0,0.001,46,0.06666359999871929,3.189228600003844,12.586605080831404,5.0,0.010000000000000002,True,46
