epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0973401293158531,0.0687711685895919,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
49,0,1,fac,216,0.8532347679138184,0.6028135418891907,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
49,0,1,kar,64,0.1996964067220688,0.1410862654447555,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
49,0,1,zer,47,0.197575956583023,0.1395881474018097,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
49,0,1,mor,6,0.0675733834505081,0.04774085059762,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
69,1,2,fou,76,0.0933965593576431,0.0644861906766891,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
69,1,2,fac,216,0.9423134922981262,0.6506257653236389,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
69,1,2,kar,64,0.1905027776956558,0.1315337419509887,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
69,1,2,zer,47,0.1616236716508865,0.1115939915180206,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
69,1,2,mor,6,0.060482170432806,0.0417602621018886,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
89,2,3,fou,76,0.0907089486718177,0.0624748617410659,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
89,2,3,fac,216,0.9566999673843384,0.6589173078536987,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
89,2,3,kar,64,0.180748850107193,0.1244889199733734,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
89,2,3,zer,47,0.1653342545032501,0.1138722747564315,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
89,2,3,mor,6,0.0584351792931556,0.04024663195014,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
109,3,4,fou,76,0.0929327011108398,0.0554915405809879,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
109,3,4,fac,216,1.0705554485321045,0.6392450332641602,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
109,3,4,kar,64,0.2196817398071289,0.1311753392219543,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
109,3,4,zer,47,0.2085408419370651,0.1245229318737983,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
109,3,4,mor,6,0.0830076709389686,0.0495651513338089,positive_share,shapley-20260606T014428Z-e57b3cbe,shapley,baseline
