run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T014428Z-e57b3cbe,baseline,1,0.10879763397679194,0.3655363321304321,32.0
shapley-20260606T014428Z-e57b3cbe,baseline,2,0.13520123712078197,0.3816010951995849,82.0
shapley-20260606T014428Z-e57b3cbe,baseline,3,0.1629025607689982,0.4421068429946899,120.0
shapley-20260606T014428Z-e57b3cbe,baseline,4,0.2285623743518954,0.7342474460601807,143.0
shapley-20260606T014428Z-e57b3cbe,baseline,5,0.29078471237153275,1.1346824169158936,164.0
shapley-20260606T014428Z-e57b3cbe,baseline,6,0.36485754920431646,1.4540338516235352,171.4228503704071
shapley-20260606T014452Z-b71a562f,marginal,1,0.14452961515053173,0.4177167415618896,32.0
shapley-20260606T014452Z-b71a562f,marginal,2,0.1462080485653132,0.4051129817962646,81.0
shapley-20260606T014452Z-b71a562f,marginal,3,0.17792979138903317,0.4988670349121094,116.0
shapley-20260606T014452Z-b71a562f,marginal,4,0.2250763104530051,0.6055660247802734,144.0
shapley-20260606T014452Z-b71a562f,marginal,5,0.29794818098889664,0.8792314529418945,165.0
shapley-20260606T014452Z-b71a562f,marginal,6,0.36572406248888,1.0936238765716553,179.40260100364685
shapley-20260606T014517Z-3f52215d,conditional,1,0.08689298528770446,0.2903023362159729,32.0
shapley-20260606T014517Z-3f52215d,conditional,2,0.09245881079186798,0.279161274433136,77.0
shapley-20260606T014517Z-3f52215d,conditional,3,0.09488997955850205,0.2688415050506592,116.0
shapley-20260606T014517Z-3f52215d,conditional,4,0.10893263782418212,0.3253098130226135,142.0
shapley-20260606T014517Z-3f52215d,conditional,5,0.11878530391186355,0.3170369267463684,167.0
shapley-20260606T014517Z-3f52215d,conditional,6,0.1238638485774572,0.328816294670105,181.61343431472778
