hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.5800000255694613e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003713999940373469,200
KLBetaSchedulerCallback.on_batch_begin,0.0023089000569598284,1400
KLBetaSchedulerCallback.on_batch_end,0.002834499995515216,1400
KLBetaSchedulerCallback.on_epoch_end,0.0028753999904438388,200
KLBetaSchedulerCallback.on_train_end,1.8000027921516448e-06,1
