epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.09365187585353851,0.0719015896320343,positive_share
49,0,1,fac,216,0.8792119026184082,0.6750183701515198,positive_share
49,0,1,kar,64,0.18378087878227234,0.1410984843969345,positive_share
49,0,1,zer,47,0.13135860860347748,0.10085108131170273,positive_share
49,0,1,mor,6,0.014497386291623116,0.01113042514771223,positive_share
69,1,2,fou,76,0.1211979016661644,0.08401662111282349,positive_share
69,1,2,fac,216,0.9215760827064514,0.6388535499572754,positive_share
69,1,2,kar,64,0.20618076622486115,0.1429283171892166,positive_share
69,1,2,zer,47,0.14949218928813934,0.10363074392080307,positive_share
69,1,2,mor,6,0.0440998449921608,0.030570825561881065,positive_share
89,2,3,fou,76,0.10299509763717651,0.06578992307186127,positive_share
89,2,3,fac,216,0.9571137428283691,0.6113731861114502,positive_share
89,2,3,kar,64,0.24232740700244904,0.15479087829589844,positive_share
89,2,3,zer,47,0.17211362719535828,0.10994059592485428,positive_share
89,2,3,mor,6,0.0909649208188057,0.058105435222387314,positive_share
109,3,4,fou,76,0.10326264798641205,0.05995778366923332,positive_share
109,3,4,fac,216,1.0696913003921509,0.6210989356040955,positive_share
109,3,4,kar,64,0.29999876022338867,0.17418941855430603,positive_share
109,3,4,zer,47,0.17959237098693848,0.10427740216255188,positive_share
109,3,4,mor,6,0.06971088796854019,0.04047649726271629,positive_share
129,4,5,fou,76,0.11714687198400497,0.06122536584734917,positive_share
129,4,5,fac,216,1.1701200008392334,0.6115487813949585,positive_share
129,4,5,kar,64,0.33438771963119507,0.17476360499858856,positive_share
129,4,5,zer,47,0.23128098249435425,0.12087614834308624,positive_share
129,4,5,mor,6,0.06043596565723419,0.03158611059188843,positive_share
169,5,6,fou,76,0.10442591458559036,0.05230111628770828,positive_share
169,5,6,fac,216,1.2393851280212402,0.6207388639450073,positive_share
169,5,6,kar,64,0.33526480197906494,0.1679154485464096,positive_share
169,5,6,zer,47,0.24721358716487885,0.12381549924612045,positive_share
169,5,6,mor,6,0.07033929228782654,0.03522902727127075,positive_share
