epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.04626748710870743,0.047570645809173584,positive_share
49,0,1,fac,216,0.5787583589553833,0.5950595140457153,positive_share
49,0,1,kar,64,0.20953959226608276,0.21544143557548523,positive_share
49,0,1,zer,47,0.10906349867582321,0.11213535070419312,positive_share
49,0,1,mor,6,0.02897688001394272,0.029793035238981247,positive_share
69,1,2,fou,76,0.06306366622447968,0.06828848272562027,positive_share
69,1,2,fac,216,0.5446380972862244,0.5897612571716309,positive_share
69,1,2,kar,64,0.17511695623397827,0.18962536752223969,positive_share
69,1,2,zer,47,0.11249536275863647,0.12181558459997177,positive_share
69,1,2,mor,6,0.02817503549158573,0.030509332194924355,positive_share
89,2,3,fou,76,0.053980909287929535,0.06137842312455177,positive_share
89,2,3,fac,216,0.5221768617630005,0.5937356948852539,positive_share
89,2,3,kar,64,0.1745731085538864,0.1984965056180954,positive_share
89,2,3,zer,47,0.10552455484867096,0.11998558044433594,positive_share
89,2,3,mor,6,0.023221507668495178,0.026403769850730896,positive_share
109,3,4,fou,76,0.0479203462600708,0.05618761107325554,positive_share
109,3,4,fac,216,0.5301607251167297,0.6216245889663696,positive_share
109,3,4,kar,64,0.16521088778972626,0.1937132328748703,positive_share
109,3,4,zer,47,0.09318110346794128,0.1092567965388298,positive_share
109,3,4,mor,6,0.016390115022659302,0.019217753782868385,positive_share
129,4,5,fou,76,0.03994337096810341,0.050118718296289444,positive_share
129,4,5,fac,216,0.514862060546875,0.646020233631134,positive_share
129,4,5,kar,64,0.14011980593204498,0.17581452429294586,positive_share
129,4,5,zer,47,0.08502467721700668,0.10668423026800156,positive_share
129,4,5,mor,6,0.017025254666805267,0.021362341940402985,positive_share
169,5,6,fou,76,0.03620826452970505,0.046196989715099335,positive_share
169,5,6,fac,216,0.5144981145858765,0.656432032585144,positive_share
169,5,6,kar,64,0.14242276549339294,0.18171274662017822,positive_share
169,5,6,zer,47,0.0829019844532013,0.10577204078435898,positive_share
169,5,6,mor,6,0.0077486801892519,0.009886298328638077,positive_share
