epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.21126346290111542,0.11959797143936157,positive_share
49,0,1,fac,216,0.9848716855049133,0.557543933391571,positive_share
49,0,1,kar,64,0.2755752503871918,0.156005397439003,positive_share
49,0,1,zer,47,0.19201169908046722,0.10869939625263214,positive_share
49,0,1,mor,6,0.10272473096847534,0.05815330892801285,positive_share
69,1,2,fou,76,0.11940541863441467,0.07308387011289597,positive_share
69,1,2,fac,216,1.003608226776123,0.6142733693122864,positive_share
69,1,2,kar,64,0.23949886858463287,0.14658886194229126,positive_share
69,1,2,zer,47,0.19226528704166412,0.11767883598804474,positive_share
69,1,2,mor,6,0.07903580367565155,0.04837504401803017,positive_share
89,2,3,fou,76,0.13267922401428223,0.0774015262722969,positive_share
89,2,3,fac,216,1.041565179824829,0.6076213717460632,positive_share
89,2,3,kar,64,0.23907707631587982,0.13947120308876038,positive_share
89,2,3,zer,47,0.20455433428287506,0.11933155357837677,positive_share
89,2,3,mor,6,0.09629219770431519,0.05617430433630943,positive_share
109,3,4,fou,76,0.15332935750484467,0.08508782833814621,positive_share
109,3,4,fac,216,1.1006295680999756,0.6107779145240784,positive_share
109,3,4,kar,64,0.24307775497436523,0.13489235937595367,positive_share
109,3,4,zer,47,0.19594347476959229,0.10873589664697647,positive_share
109,3,4,mor,6,0.10903260856866837,0.06050601229071617,positive_share
129,4,5,fou,76,0.13472923636436462,0.07485956698656082,positive_share
129,4,5,fac,216,1.1517715454101562,0.6399585008621216,positive_share
129,4,5,kar,64,0.23747941851615906,0.13195061683654785,positive_share
129,4,5,zer,47,0.18316659331321716,0.10177280008792877,positive_share
129,4,5,mor,6,0.09261283278465271,0.051458440721035004,positive_share
169,5,6,fou,76,0.14059695601463318,0.07655394077301025,positive_share
169,5,6,fac,216,1.1746225357055664,0.6395727396011353,positive_share
169,5,6,kar,64,0.24842408299446106,0.13526496291160583,positive_share
169,5,6,zer,47,0.17736086249351501,0.09657160192728043,positive_share
169,5,6,mor,6,0.09556931257247925,0.052036743611097336,positive_share
